버전,AreaID,Tag,AreaType,ContinentalType,AttributeList,BossAreaObjectID,Width,Height,StartingPoints,StartArea,RestartTime,PortalID,PortalPosition:X,PortalPosition:Y,AreaPenaltyID,AreaFunctionList,IsWayPoint,IsTown,IsNpc,IsBoss,WatchCutscene,SoundID,SoundID_RaidSuccess,SoundID_RaidFail,SceneName,AreaName,AreaTitle,RaidTipID,AreaDifficulty,AppearMonster,AppearNPC,MapPortalID,ShowMinimap,ShowMinimapPopup,BackImage,AttributeText,AreaIcon,AreaDestroyGoBackAreaID,AreaGroupType
b_0,930,설산-930,StaticPublic,1,"""None""",,66,66,"{""Position"":{ ""X"":31, ""Y"":19}}",FALSE,5,0,0,0,300,"""None"", ""FieldBoss"", ""DungeonStone""",FALSE,FALSE,TRUE,TRUE,FALSE,7,0,0,f5_03_snow_field_alter,AreaName_930,AreaTitle_Snow,,Lv.44 ~ Lv.45,"10931, 10930, 20060",210018,,TRUE,FALSE,BackGround_Snow,,AreaIcon_Snow,0,Snow
b_0,931,[멀티] 카발라,Raid,1,"""None""",42020,66,66,"{""Position"":{ ""X"":32, ""Y"":12}}, {""Position"":{ ""X"":28, ""Y"":14}}",FALSE,25,3003,31,31,10000,"""None""",FALSE,FALSE,FALSE,TRUE,TRUE,7,8,12,rm_04_snow_kabbalah,AreaName_931,AreaTitle_Snow,AreaRaidTip_Kabbalah,,"42020, 32021, 32020, 70003",,,FALSE,FALSE,BackGround_Snow,,AreaIcon_Snow,0,None
b_0,933,[솔로] 골렘의 난동,Raid,1,"""None""",40070,61,53,"{""Position"":{ ""X"":41, ""Y"":37}}",FALSE,10,3003,41,37,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,23,8,12,rs_07_snow_golem,AreaName_933,AreaTitle_Snow,,,"40070, 30070, 30072, 30073",,,FALSE,FALSE,BackGround_Snow,,AreaIcon_Snow,0,None
b_0,940,설산=940,StaticPublic,1,"""None""",,77,115,"{""Position"":{ ""X"":32, ""Y"":17}}, {""Position"":{ ""X"":28, ""Y"":19}}",FALSE,10,0,0,0,300,"""None""",FALSE,FALSE,FALSE,FALSE,FALSE,16,8,8,f5_04_snow_field_totown,AreaName_940,AreaTitle_Snow,,Lv.41 ~ Lv.42,10920,,,TRUE,FALSE,BackGround_Snow,,AreaIcon_Snow,0,Snow
b_0,950,설산 저렙,StaticPublic,1,"""None""",,91,91,"{""Position"":{ ""X"":34, ""Y"":40}}",FALSE,10,401000,0,0,300,"""None"", ""DungeonStone""",FALSE,FALSE,TRUE,FALSE,FALSE,31,0,0,f5_05_snow_field_snowy,AreaName_950,AreaTitle_Snow,,Lv.5 ~ Lv.8,"10910, 10950",200002,,TRUE,FALSE,BackGround_Snow,,AreaIcon_Snow,0,Snow
b_0,951,[솔로] 정령의 장난 1,Raid,1,"""None""",40090,100,100,"{""Position"":{ ""X"":34, ""Y"":40}}",FALSE,10,3003,35,37,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,22,8,12,rs_08_snow_elemental,AreaName_951,AreaTitle_Snow,,,"40090, 30090, 30091",,,FALSE,FALSE,BackGround_Snow,,AreaIcon_Snow,0,None
b_0,952,[솔로] 정령의 장난 2,Raid,1,"""None""",40090,100,100,"{""Position"":{ ""X"":34, ""Y"":40}}",FALSE,10,3003,35,37,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,22,8,12,rs_08_snow_elemental,AreaName_951,AreaTitle_Snow,,,"40090, 30090, 30091",,,FALSE,FALSE,BackGround_Snow,,AreaIcon_Snow,0,None
b_0,953,[솔로] 정령의 장난 3,Raid,1,"""None""",40090,100,100,"{""Position"":{ ""X"":34, ""Y"":40}}",FALSE,10,3003,35,37,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,22,8,12,rs_08_snow_elemental,AreaName_951,AreaTitle_Snow,,,"40010, 30010, 30011",,,FALSE,FALSE,BackGround_Snow,,AreaIcon_Snow,0,None
b_0,954,[솔로] 정령의 장난 4,Raid,1,"""None""",40090,100,100,"{""Position"":{ ""X"":34, ""Y"":40}}",FALSE,10,3003,35,37,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,22,8,12,rs_08_snow_elemental,AreaName_951,AreaTitle_Snow,,,"40010, 30010, 30011",,,FALSE,FALSE,BackGround_Snow,,AreaIcon_Snow,0,None
b_0,955,[솔로] 정령의 장난 5,Raid,1,"""None""",40090,100,100,"{""Position"":{ ""X"":34, ""Y"":40}}",FALSE,10,3003,35,37,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,22,8,12,rs_08_snow_elemental,AreaName_951,AreaTitle_Snow,,,"40010, 30010, 30011",,,FALSE,FALSE,BackGround_Snow,,AreaIcon_Snow,0,None
b_0,960,설산 웨이포인트,StaticPublic,1,"""None""",,55,45,"{""Position"":{ ""X"":19, ""Y"":6}}",FALSE,5,0,0,0,1000,"""None""",FALSE,FALSE,TRUE,FALSE,FALSE,31,0,0,f5_06_snow_field_waypoint,AreaName_960,AreaTitle_Snow,,Safe Area,10960,,,TRUE,FALSE,BackGround_Snow,MapInfo_Safe,AreaIcon_Snow,0,Snow
b_0,1000,설산 마을,StaticPublic,1,"""None""",,85,72,"{""Position"":{ ""X"":23, ""Y"":24}}",FALSE,5,10003,0,0,300,"""Town""",FALSE,TRUE,TRUE,FALSE,FALSE,29,0,0,f5_99_snow_town_snow,AreaName_1000,AreaTitle_Snow,,Safe Area,,"110, 220, 320, 1002, 9010, 101000",5,TRUE,TRUE,BackGround_SnowTown,MapInfo_Safe,AreaIcon_SnowTown,0,Snow
b_0,1010,설산 성,StaticPublic,1,"""None""",,100,100,"{""Position"":{ ""X"":10, ""Y"":10}}",FALSE,5,0,0,0,1000,"""Town""",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,f5_98_snow_city,AreaName_1010,AreaTitle_Snow,,Safe Area,,,,FALSE,FALSE,BackGround_SnowTown,MapInfo_Safe,AreaIcon_SnowTown,0,Snow
b_0,1100,사막맵 - 웨이포인트,StaticPublic,3,"""None""",,70,70,"{""Position"":{ ""X"":40, ""Y"":13}}",FALSE,5,413000,0,0,600,"""Waypoint"", ""DungeonStone""",TRUE,FALSE,TRUE,FALSE,FALSE,39,0,0,f6_04_desert_field_waypoint,AreaName_1100,AreaTitle_Desert,,Lv.70 ~ Lv.71,11100,"101100, 200021",6,TRUE,FALSE,BackGround_Snow,MapInfo_Safe,AreaIcon_Desert,0,Desert
b_0,1110,사막맵 1번 - 선인장,StaticPublic,3,"""None""",,92,73,"{""Position"":{ ""X"":60, ""Y"":3}}",FALSE,5,410000,0,0,600,"""None"", ""DungeonStone""",FALSE,FALSE,TRUE,FALSE,FALSE,39,0,0,f6_00_desert_field_cactus,AreaName_1110,AreaTitle_Desert,,Lv.70 ~ Lv.71,"11111, 11110",200018,,TRUE,FALSE,BackGround_Snow,,AreaIcon_Desert,0,Desert
b_0,1120,사막맵 2번 - 오아시스,StaticPublic,3,"""None""",,95,95,"{""Position"":{ ""X"":22, ""Y"":12}}",FALSE,5,411000,0,0,600,"""None"", ""DungeonStone""",FALSE,FALSE,TRUE,FALSE,FALSE,39,0,0,f6_01_desert_field_oasis,AreaName_1120,AreaTitle_Desert,,Lv.70 ~ Lv.71,11100,"200022, 900000",,TRUE,FALSE,BackGround_Snow,,AreaIcon_Desert,0,Desert
b_0,1130,"사막맵 3번 - 드문드문 풀, 암산",StaticPublic,3,"""None""",,95,85,"{""Position"":{ ""X"":70, ""Y"":70}}",FALSE,5,412000,0,0,600,"""None"", ""DungeonStone""",FALSE,FALSE,TRUE,FALSE,FALSE,39,0,0,f6_02_desert_field_waterydesert,AreaName_1130,AreaTitle_Desert,,Lv.70 ~ Lv.71,"11130, 11131",200017,,TRUE,FALSE,BackGround_Snow,,AreaIcon_Desert,0,Desert
b_0,1140,사막맵 4번 - 모래모래모래,StaticPublic,3,"""None""",,75,75,"{""Position"":{ ""X"":28, ""Y"":6}}",FALSE,5,0,0,0,600,"""None"", ""DungeonStone""",FALSE,FALSE,TRUE,FALSE,FALSE,39,0,0,f6_03_desert_field_sandsea,AreaName_1140,AreaTitle_Desert,,Lv.70 ~ Lv.71,"11140, 11141",210021,,TRUE,FALSE,BackGround_Snow,,AreaIcon_Desert,0,Desert
b_0,1141,[멀티] 샤라쿠,Raid,3,"""None""",42050,58,55,"{""Position"":{ ""X"":35, ""Y"":20}}, {""Position"":{ ""X"":31, ""Y"":18}}, ",FALSE,20,3003,35,32,10000,"""None""",FALSE,FALSE,FALSE,TRUE,TRUE,7,8,12,rm_05_desert_sharku,AreaName_1141,AreaTitle_Desert,AreaRaidTip_Sharku,,"42050, 70002",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Desert,0,None
b_0,1150,사막맵 5번 - 모래모래모래,StaticPublic,3,"""None""",,85,90,"{""Position"":{ ""X"":63, ""Y"":10}}",FALSE,5,0,0,0,600,"""None"", ""DungeonStone""",FALSE,FALSE,TRUE,FALSE,FALSE,39,0,0,f6_05_desert_field_sandsea2,AreaName_1150,AreaTitle_Desert,,Lv.70 ~ Lv.71,"11111, 11150",210022,,TRUE,FALSE,BackGround_Snow,,AreaIcon_Desert,0,Desert
b_0,1151,[멀티] 바스테트,Raid,3,"""None""",42060,80,70,"{""Position"":{ ""X"":31, ""Y"":20}}, {""Position"":{ ""X"":33, ""Y"":20}}",FALSE,5,3003,35,32,10000,"""None""",FALSE,FALSE,FALSE,TRUE,TRUE,41,0,0,rm_06_desert_bastet,AreaName_1151,AreaTitle_Desert,AreaRaidTip_Bastet,,"42060, 32060, 70002",,,FALSE,FALSE,BackGround_Snow,,AreaIcon_Desert,0,None
b_0,1200,사막 마을,StaticPublic,3,"""None""",,100,100,"{""Position"":{ ""X"":50, ""Y"":30}}",FALSE,5,0,0,0,1000,"""Town""",FALSE,TRUE,FALSE,FALSE,FALSE,38,0,0,f6_99_desert_town,AreaName_1200,AreaTitle_Desert,,Safe Area,,,7,FALSE,FALSE,BackGround_Snow,MapInfo_Safe,AreaIcon_DesertTown,0,Desert
b_0,1300,지하맵 - 웨이포인트,StaticPublic,1,"""None""",,70,60,"{""Position"":{ ""X"":33, ""Y"":45}}",FALSE,5,0,0,0,700,"""FieldBoss"", ""Waypoint""",FALSE,FALSE,TRUE,FALSE,FALSE,36,0,0,f7_00_underground_field_1,AreaName_1300,AreaTitle_UnderGround,,Lv.13 ~ Lv.15,"11301, 11300, 20100",101300,8,TRUE,FALSE,BackGround_Snow,,AreaIcon_UnderGround,0,UnderGround
b_0,1310,지하맵 1번,StaticPublic,1,"""None""",,95,90,"{""Position"":{ ""X"":37, ""Y"":9}}",FALSE,5,402000,0,0,700,"""None"", ""DungeonStone""",FALSE,FALSE,TRUE,FALSE,FALSE,36,0,0,f7_01_underground_field_2,AreaName_1310,AreaTitle_UnderGround,,Lv.5 ~ Lv.8,"11310, 11311",200003,,TRUE,FALSE,BackGround_Snow,,AreaIcon_UnderGround,0,UnderGround
b_0,1320,지하맵 2번,StaticPublic,1,"""None""",,94,85,"{""Position"":{ ""X"":15, ""Y"":14}}",FALSE,5,416000,0,0,700,"""None"", ""DungeonStone""",FALSE,FALSE,TRUE,FALSE,FALSE,36,0,0,f7_02_underground_field_3,AreaName_1320,AreaTitle_UnderGround,,Lv.1 ~ Lv.4,"11320, 11321",200006,,TRUE,FALSE,BackGround_Snow,,AreaIcon_UnderGround,0,UnderGround
b_0,1330,지하맵 4번,StaticPublic,1,"""None""",,90,90,"{""Position"":{ ""X"":26, ""Y"":14}}",FALSE,5,417000,0,0,700,"""None"", ""DungeonStone""",FALSE,FALSE,TRUE,FALSE,FALSE,36,0,0,f7_03_underground_field_4,AreaName_1330,AreaTitle_UnderGround,,Lv.30 ~ Lv.33,"11331, 11330",200010,,TRUE,FALSE,BackGround_Snow,,AreaIcon_UnderGround,0,UnderGround
b_0,1340,지하맵 5번,StaticPublic,1,"""None""",,100,70,"{""Position"":{ ""X"":25, ""Y"":12}}",FALSE,5,0,0,0,700,"""None""",FALSE,FALSE,FALSE,FALSE,FALSE,36,0,0,f7_04_underground_field_5,AreaName_1340,AreaTitle_UnderGround,,Lv.29 ~ Lv.31,"11340, 11341",,,TRUE,FALSE,BackGround_Snow,,AreaIcon_UnderGround,0,UnderGround
b_0,1350,지하맵 6번,StaticPublic,1,"""None""",,100,90,"{""Position"":{ ""X"":33, ""Y"":23}}",FALSE,5,0,0,0,700,"""None"", ""FieldBoss""",FALSE,FALSE,FALSE,FALSE,FALSE,36,0,0,f7_05_underground_field_6,AreaName_1350,AreaTitle_UnderGround,,Lv.32 ~ Lv.34,"11351, 11350, 20140",,,TRUE,FALSE,BackGround_Snow,,AreaIcon_UnderGround,0,UnderGround
b_0,1351,[멀티] Mr.Still,Raid,None,"""None""",42050,58,55,"{""Position"":{ ""X"":35, ""Y"":20}}, {""Position"":{ ""X"":31, ""Y"":18}}, ",FALSE,20,3003,35,32,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,7,8,12,rm_07_underground_hugerat,AreaName_1141,AreaTitle_Desert,AreaRaidTip_Sharku,,"42030, 32030, 70002",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Desert,0,None
b_0,1400,지하마을,StaticPublic,1,"""None""",,85,85,"{""Position"":{ ""X"":8, ""Y"":62}}",FALSE,5,0,0,0,700,"""Town""",FALSE,TRUE,TRUE,FALSE,FALSE,35,0,0,f7_99_underground_town,AreaName_1400,AreaTitle_UnderGround,,Safe Area,,"101400, 130, 230, 330, 9030",9,TRUE,TRUE,BackGround_Snow,MapInfo_Safe,AreaIcon_UnderGroundTown,0,UnderGround
b_0,1500,화산지역 1번,StaticPublic,2,"""None""",,90,60,"{""Position"":{ ""X"":36, ""Y"":26}}",FALSE,5,0,0,0,800,"""None""",FALSE,FALSE,FALSE,FALSE,FALSE,44,0,0,f8_00_volcano_field_1,AreaName_1500,AreaTitle_Volcano,,Lv.1 ~ Lv.4,"11500, 11501",,,TRUE,FALSE,BackGround_Snow,,AreaIcon_Volcano,0,Volcano
b_0,1510,화산지역 2번,StaticPublic,2,"""None""",,100,100,"{""Position"":{ ""X"":14, ""Y"":20}}",FALSE,5,418000,0,0,800,"""None"", ""DungeonStone""",FALSE,FALSE,TRUE,FALSE,FALSE,44,0,0,f8_01_volcano_field_2,AreaName_1510,AreaTitle_Volcano,,Lv.5 ~ Lv.8,"11511, 11510",200004,,TRUE,FALSE,BackGround_Snow,,AreaIcon_Volcano,0,Volcano
b_0,1520,화산지역 3번,StaticPublic,2,"""None""",,100,100,"{""Position"":{ ""X"":65, ""Y"":25}}",FALSE,5,0,0,0,800,"""None""",FALSE,FALSE,TRUE,FALSE,FALSE,45,0,0,f8_02_volcano_field_3,AreaName_1520,AreaTitle_Volcano,,Lv.46 ~ Lv.47,"11520, 11521",,,TRUE,FALSE,BackGround_Snow,,AreaIcon_Volcano,0,Volcano
b_0,1530,화산지역 4번,StaticPublic,2,"""None""",,100,100,"{""Position"":{ ""X"":88, ""Y"":28}}",FALSE,5,0,0,0,800,"""None""",FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,f8_03_volcano_field_4,AreaName_1530,AreaTitle_Volcano,,Lv.48 ~ Lv.49,,,,TRUE,FALSE,BackGround_Snow,,AreaIcon_Volcano,0,Volcano
b_0,1540,화산지역 5번,StaticPublic,2,"""None""",,100,100,"{""Position"":{ ""X"":76, ""Y"":65}}",FALSE,5,0,0,0,800,"""None""",FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,f8_04_volcano_field_5,AreaName_1540,AreaTitle_Volcano,,Lv.50 ~ Lv.51,,,,TRUE,FALSE,BackGround_Snow,,AreaIcon_Volcano,0,Volcano
b_0,1541,[멀티] 크러스타시안,StaticPublic,None,"""None""",42050,58,55,"{""Position"":{ ""X"":35, ""Y"":20}}, {""Position"":{ ""X"":31, ""Y"":18}}, ",FALSE,20,3003,35,32,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,7,8,12,rm_08_volcano_coconutcrab,AreaName_1141,AreaTitle_Desert,AreaRaidTip_Sharku,,"42050, 70002",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Desert,0,None
b_0,1600,화산마을,StaticPublic,2,"""None""",,100,100,"{""Position"":{ ""X"":38, ""Y"":31}}",FALSE,5,0,0,0,1000,"""Town""",FALSE,TRUE,TRUE,FALSE,FALSE,46,0,0,f8_99_volcano_town,AreaName_1600,AreaTitle_Volcano,,Safe Area,,"101500, 140, 240, 340, 1003, 9020",10,TRUE,TRUE,BackGround_Snow,MapInfo_Safe,AreaIcon_VolcanoTown,0,Volcano
b_0,1700,시련의 섬 신전 입구,StaticPublic,3,"""None""",,100,100,"{""Position"":{ ""X"":10, ""Y"":10}}",FALSE,5,0,0,0,1000,"""None""",FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,f9_00_sky_field_1,AreaName_1700,AreaTitle_Sky,,Lv.99 ~ Lv.99,,,,FALSE,FALSE,BackGround_Snow,,AreaIcon_Volcano,0,None
b_0,1710,시련의 섬 파편섬 1,StaticPublic,3,"""None""",,100,100,"{""Position"":{ ""X"":10, ""Y"":10}}",FALSE,5,0,0,0,1000,"""None""",FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,f9_01_sky_field_2,AreaName_1710,AreaTitle_Sky,,Lv.99 ~ Lv.99,,,,FALSE,FALSE,BackGround_Snow,,AreaIcon_Volcano,0,None
b_0,1720,시련의 섬 파편섬 2,StaticPublic,3,"""None""",,100,100,"{""Position"":{ ""X"":10, ""Y"":10}}",FALSE,5,0,0,0,1000,"""None""",FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,f9_02_sky_field_3,AreaName_1720,AreaTitle_Sky,,Lv.99 ~ Lv.99,,,,FALSE,FALSE,BackGround_Snow,,AreaIcon_Volcano,0,None
b_0,1730,시련의 섬 파편섬 3,StaticPublic,3,"""None""",,100,100,"{""Position"":{ ""X"":10, ""Y"":10}}",FALSE,5,0,0,0,1000,"""None""",FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,f9_03_sky_field_4,AreaName_1730,AreaTitle_Sky,,Lv.99 ~ Lv.99,,,,FALSE,FALSE,BackGround_Snow,,AreaIcon_Volcano,0,None
b_0,1800,시련의 섬 신전 안,StaticPublic,3,"""None""",,100,100,"{""Position"":{ ""X"":10, ""Y"":10}}",FALSE,5,0,0,0,1000,"""Town""",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,f9_99_sky_town,AreaName_1800,AreaTitle_Sky,,Safe Area,,,,FALSE,FALSE,BackGround_Snow,MapInfo_Safe,AreaIcon_Volcano,0,None
b_0,1910,황무지맵 1번,StaticPublic,3,"""None""",,100,100,"{""Position"":{ ""X"":10, ""Y"":10}}",FALSE,5,0,0,0,600,"""None""",FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,f6_06_desert_field_wasteland_1,AreaName_1910,AreaTitle_Wasteland,,Lv.99 ~ Lv.99,,,,FALSE,FALSE,BackGround_Desert,,AreaIcon_Desert,0,Desert
b_0,1920,황무지맵 2번,StaticPublic,3,"""None""",,100,100,"{""Position"":{ ""X"":10, ""Y"":10}}",FALSE,5,0,0,0,600,"""None""",FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,f6_07_desert_field_wasteland_2,AreaName_1920,AreaTitle_Wasteland,,Lv.99 ~ Lv.99,,,,FALSE,FALSE,BackGround_Desert,,AreaIcon_Desert,0,Desert
b_0,1930,황무지맵 3번,StaticPublic,3,"""None""",,100,100,"{""Position"":{ ""X"":10, ""Y"":10}}",FALSE,5,0,0,0,600,"""None""",FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,f6_08_desert_field_wasteland_3,AreaName_1930,AreaTitle_Wasteland,,Lv.99 ~ Lv.99,,,,FALSE,FALSE,BackGround_Desert,,AreaIcon_Desert,0,Desert
b_0,2001,[멀티] 에프터눈티,StaticPublic,None,"""None""",42050,58,55,"{""Position"":{ ""X"":35, ""Y"":20}}, {""Position"":{ ""X"":31, ""Y"":18}}, ",FALSE,20,3003,35,32,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,7,8,12,rm_10_maple_octopus,AreaName_1141,AreaTitle_Desert,AreaRaidTip_Sharku,,"42050, 70002",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Desert,0,None
b_0,2101,[멀티] 리바이어선,StaticPublic,None,"""None""",42050,58,55,"{""Position"":{ ""X"":35, ""Y"":20}}, {""Position"":{ ""X"":31, ""Y"":18}}, ",FALSE,20,3003,35,32,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,7,8,12,rm_11_skyisland_whale,AreaName_1141,AreaTitle_Desert,AreaRaidTip_Sharku,,"42050, 70002",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Desert,0,None
b_0,9000,[솔로] Test레이드,Raid,None,"""None""",40010,58,62,"{""Position"":{ ""X"":33, ""Y"":43}}",FALSE,10,3003,33,46,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_00_grass_garden,AreaName_441,AreaTitle_Grass,,,"40010, 30010, 30011, 70001, 70002, 70003",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,9001,대륙 이동 300 -> 1100,StaticPublic,Ocean,"""None""",,100,100,"{""Position"":{ ""X"":0, ""Y"":0}}",FALSE,5,11000,0,0,1000,"""None""",FALSE,TRUE,FALSE,FALSE,FALSE,42,0,0,aa_07_areasail,AreaName_1100,AreaTitle_Volcano,,Safe Area,,,,FALSE,FALSE,BackGround_Snow,,AreaIcon_VolcanoTown,0,Desert
b_0,9002,대륙 이동 300 -> 1600,StaticPublic,Ocean,"""None""",,100,100,"{""Position"":{ ""X"":0, ""Y"":0}}",FALSE,5,16002,0,0,1000,"""None""",FALSE,TRUE,FALSE,FALSE,FALSE,42,0,0,aa_07_areasail,AreaName_1600,AreaTitle_Volcano,,Safe Area,,,,FALSE,FALSE,BackGround_Snow,,AreaIcon_VolcanoTown,0,Volcano
b_0,9003,대륙 이동 1100 -> 300,StaticPublic,Ocean,"""None""",,100,100,"{""Position"":{ ""X"":0, ""Y"":0}}",FALSE,5,3000,0,0,1000,"""None""",FALSE,TRUE,FALSE,FALSE,FALSE,42,0,0,aa_07_areasail,AreaName_300,AreaTitle_Volcano,,Safe Area,,,,FALSE,FALSE,BackGround_Snow,,AreaIcon_VolcanoTown,0,Grass
b_0,9004,대륙 이동 1100 -> 1600,StaticPublic,Ocean,"""None""",,100,100,"{""Position"":{ ""X"":0, ""Y"":0}}",FALSE,5,16002,0,0,1000,"""None""",FALSE,TRUE,FALSE,FALSE,FALSE,42,0,0,aa_07_areasail,AreaName_1600,AreaTitle_Volcano,,Safe Area,,,,FALSE,FALSE,BackGround_Snow,,AreaIcon_VolcanoTown,0,Volcano
b_0,9005,대륙 이동 1600 -> 300,StaticPublic,Ocean,"""None""",,100,100,"{""Position"":{ ""X"":0, ""Y"":0}}",FALSE,5,3000,0,0,1000,"""None""",FALSE,TRUE,FALSE,FALSE,FALSE,42,0,0,aa_07_areasail,AreaName_300,AreaTitle_Volcano,,Safe Area,,,,FALSE,FALSE,BackGround_Snow,,AreaIcon_VolcanoTown,0,Grass
b_0,9006,대륙 이동 1600 -> 1100,StaticPublic,Ocean,"""None""",,100,100,"{""Position"":{ ""X"":0, ""Y"":0}}",FALSE,5,11000,0,0,1000,"""None""",FALSE,TRUE,FALSE,FALSE,FALSE,42,0,0,aa_07_areasail,AreaName_1100,AreaTitle_Volcano,,Safe Area,,,,FALSE,FALSE,BackGround_Snow,,AreaIcon_VolcanoTown,0,Snow
b_0,40000,전용 초급 초원 - 화원의 골칫거리 1,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":49, ""Y"":17}}",FALSE,10,3003,49,21,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_01_grass_garden_lv01,AreaName_1000,AreaTitle_Grass,,,"400020, 400021, 400010, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40001,전용 초급 초원 - 화원의 골칫거리 2,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":49, ""Y"":17}}",FALSE,10,3003,49,21,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_01_grass_garden_lv01,AreaName_1000,AreaTitle_Grass,,,"400030, 400020, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40002,전용 초급 초원 - 화원의 골칫거리 3,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":49, ""Y"":17}}",FALSE,10,3003,49,21,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_01_grass_garden_lv01,AreaName_1000,AreaTitle_Grass,,,"400040, 400030, 400041, 400010, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40003,전용 초급 초원 - 화원의 골칫거리 4,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":49, ""Y"":17}}",FALSE,10,3003,49,21,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_01_grass_garden_lv01,AreaName_1000,AreaTitle_Grass,,,"400050, 400051, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40004,전용 초급 초원 - 화원의 골칫거리 5,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":49, ""Y"":17}}",FALSE,10,3003,49,21,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_01_grass_garden_lv01,AreaName_1000,AreaTitle_Grass,,,"400060, 400050, 400011, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40005,전용 초급 초원 - 화원의 골칫거리 6,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":49, ""Y"":17}}",FALSE,10,3003,49,21,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_01_grass_garden_lv01,AreaName_1000,AreaTitle_Grass,,,"400021, 400020, 400022, 400010, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40006,전용 초급 초원 - 화원의 골칫거리 7,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":49, ""Y"":17}}",FALSE,10,3003,49,21,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_01_grass_garden_lv01,AreaName_1000,AreaTitle_Grass,,,"400030, 400031, 400041, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40007,전용 초급 초원 - 화원의 골칫거리 8,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":49, ""Y"":17}}",FALSE,10,3003,49,21,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_01_grass_garden_lv01,AreaName_1000,AreaTitle_Grass,,,"400022, 400031, 400041, 400042, 400000, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40008,전용 초급 초원 - 화원의 골칫거리 9,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":49, ""Y"":17}}",FALSE,10,3003,49,21,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_01_grass_garden_lv01,AreaName_1000,AreaTitle_Grass,,,"400070, 400080, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
