속성,StatID,Tag,StatGroupType,Stat:FlatDamage,Stat:MeleeDamageMin,Stat:MeleeDamageMax,Stat:SkillDamageMin,Stat:SkillDamageMax,Stat:HPMax,Stat:MPMax,Stat:SPMax,Stat:RPMax,Stat:HP,Stat:MP,Stat:SP,Stat:RP,Stat:STR,Stat:DEX,Stat:WIS,Stat:VIT,Stat:Armor,Stat:AttackHPVamp,Stat:F_AttackHPVampRate,Stat:F_AttackCostVamp,Stat:F_BeAttackedCostVamp,Stat:F_DamageAmp,Stat:F_HealAmp,Stat:F_BaseAttackInterval,Stat:F_MoveSpeed,Stat:F_MoveForce,Stat:F_AddAttackSpeed,Stat:F_AddMovementSpeed,Stat:F_HPRecoveryPerSec,Stat:F_CostRecoveryPerSec,Stat:F_HPRecoveryRatePerSec,Stat:F_CostRecoveryRatePerSec,Stat:F_Critical,Stat:F_CriticalDamageRate,Stat:F_SkillHaste,Stat:F_ExpAmp,Stat:F_DebuffMovementSpeed,Stat:F_AddHP,Stat:F_AddCost,Stat:F_AddHPRate,Stat:F_AddCostRate
b_0,110001,이속 감소 5%,ScaledStat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0
b_0,110002,이속 감소 10%,ScaledStat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
b_0,110003,이속 감소 15%,ScaledStat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0
b_0,110004,이속 감소 20%,ScaledStat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0
b_0,110005,이속 감소 25%,ScaledStat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0
b_0,110006,이속 감소 30%,ScaledStat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0
b_0,110007,이속 감소 35%,ScaledStat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,0,0
b_0,110008,이속 감소 40%,ScaledStat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0
b_0,110009,이속 감소 45%,ScaledStat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,0,0,0,0
b_0,110010,이속 감소 50%,ScaledStat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0
b_0,110011,이속 감소 55%,ScaledStat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,0,0
b_0,110012,이속 감소 60%,ScaledStat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0
b_0,110013,이속 감소 65%,ScaledStat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500,0,0,0,0
b_0,110014,이속 감소 70%,ScaledStat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0
b_0,110015,이속 감소 75%,ScaledStat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,0,0
b_0,500101,궁수 가디언,Level,0,50,180,50,180,5000,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,9000,10000,0,0,0,0,0,0,0,300000,5000,0,0,0,0,0,0,0
b_0,500001,밸런스 레벨 1,Level,0,4,6,4,6,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500002,밸런스 레벨 2,Level,0,4,7,4,7,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500003,밸런스 레벨 3,Level,0,4,7,4,7,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500004,밸런스 레벨 4,Level,0,5,8,5,8,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500005,밸런스 레벨 5,Level,0,5,8,5,8,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500006,밸런스 레벨 6,Level,0,5,9,5,9,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500007,밸런스 레벨 7,Level,0,6,9,6,9,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500008,밸런스 레벨 8,Level,0,6,10,6,10,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500009,밸런스 레벨 9,Level,0,7,10,7,10,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500010,밸런스 레벨 10,Level,0,7,11,7,11,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500011,밸런스 레벨 11,Level,0,8,12,8,12,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500012,밸런스 레벨 12,Level,0,8,12,8,12,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500013,밸런스 레벨 13,Level,0,9,13,9,13,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500014,밸런스 레벨 14,Level,0,9,14,9,14,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500015,밸런스 레벨 15,Level,0,10,15,10,15,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500016,밸런스 레벨 16,Level,0,11,15,11,15,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500017,밸런스 레벨 17,Level,0,11,16,11,16,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500018,밸런스 레벨 18,Level,0,12,17,12,17,1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500019,밸런스 레벨 19,Level,0,13,18,13,18,1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500020,밸런스 레벨 20,Level,0,14,20,14,20,1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500021,밸런스 레벨 21,Level,0,14,21,14,21,1868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500022,밸런스 레벨 22,Level,0,15,22,15,22,2171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500023,밸런스 레벨 23,Level,0,16,23,16,23,2474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500024,밸런스 레벨 24,Level,0,17,25,17,25,2777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500025,밸런스 레벨 25,Level,0,19,26,19,26,3127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500026,밸런스 레벨 26,Level,0,20,28,20,28,3477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500027,밸런스 레벨 27,Level,0,21,30,21,30,3827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500028,밸런스 레벨 28,Level,0,22,31,22,31,4177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500029,밸런스 레벨 29,Level,0,24,33,24,33,4527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500030,밸런스 레벨 30,Level,0,25,35,25,35,4927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500031,밸런스 레벨 31,Level,0,27,37,27,37,5327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500032,밸런스 레벨 32,Level,0,29,40,29,40,5727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500033,밸런스 레벨 33,Level,0,30,42,30,42,6127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500034,밸런스 레벨 34,Level,0,32,45,32,45,6527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500035,밸런스 레벨 35,Level,0,34,47,34,47,6927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500036,밸런스 레벨 36,Level,0,36,50,36,50,7377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500037,밸런스 레벨 37,Level,0,39,53,39,53,7827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500038,밸런스 레벨 38,Level,0,41,57,41,57,8277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500039,밸런스 레벨 39,Level,0,44,60,44,60,8727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500040,밸런스 레벨 40,Level,0,46,64,46,64,9227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500041,밸런스 레벨 41,Level,0,49,68,49,68,9727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500042,밸런스 레벨 42,Level,0,52,72,52,72,10227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500043,밸런스 레벨 43,Level,0,56,76,56,76,10727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500044,밸런스 레벨 44,Level,0,59,81,59,81,11327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500045,밸런스 레벨 45,Level,0,63,86,63,86,11927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500046,밸런스 레벨 46,Level,0,67,91,67,91,12527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500047,밸런스 레벨 47,Level,0,71,97,71,97,13127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500048,밸런스 레벨 48,Level,0,75,103,75,103,14127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500049,밸런스 레벨 49,Level,0,80,109,80,109,15127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500050,밸런스 레벨 50,Level,0,85,116,85,116,16127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500051,밸런스 레벨 51,Level,0,90,123,90,123,17127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500052,밸런스 레벨 52,Level,0,96,131,96,131,18127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500053,밸런스 레벨 53,Level,0,102,139,102,139,19127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500054,밸런스 레벨 54,Level,0,108,148,108,148,20127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500055,밸런스 레벨 55,Level,0,115,157,115,157,21127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500056,밸런스 레벨 56,Level,0,122,167,122,167,22127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500057,밸런스 레벨 57,Level,0,130,177,130,177,23127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500058,밸런스 레벨 58,Level,0,138,188,138,188,24127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500059,밸런스 레벨 59,Level,0,147,200,147,200,25127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500060,밸런스 레벨 60,Level,0,156,212,156,212,26127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500061,밸런스 레벨 61,Level,0,166,225,166,225,27127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500062,밸런스 레벨 62,Level,0,176,239,176,239,28127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500063,밸런스 레벨 63,Level,0,187,254,187,254,29127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500064,밸런스 레벨 64,Level,0,199,270,199,270,30127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500065,밸런스 레벨 65,Level,0,211,287,211,287,31127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500066,밸런스 레벨 66,Level,0,224,304,224,304,32127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500067,밸런스 레벨 67,Level,0,238,323,238,323,33127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500068,밸런스 레벨 68,Level,0,253,343,253,343,34127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500069,밸런스 레벨 69,Level,0,269,365,269,365,35127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500070,밸런스 레벨 70,Level,0,285,387,285,387,36127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500071,밸런스 레벨 71,Level,0,303,411,303,411,31691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500072,밸런스 레벨 72,Level,0,322,437,322,437,34090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500073,밸런스 레벨 73,Level,0,342,464,342,464,36701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500074,밸런스 레벨 74,Level,0,363,493,363,493,39464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500075,밸런스 레벨 75,Level,0,386,523,386,523,42499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500076,밸런스 레벨 76,Level,0,410,555,410,555,45704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500077,밸런스 레벨 77,Level,0,435,590,435,590,49208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500078,밸런스 레벨 78,Level,0,462,626,462,626,52947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500079,밸런스 레벨 79,Level,0,491,665,491,665,56995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,500080,밸런스 레벨 80,Level,0,521,706,521,706,61388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,501001,BalancePower 1,Level,0,4,7,4,7,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,501002,BalancePower 2,Level,0,5,8,5,8,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,501003,BalancePower 3,Level,0,5,8,5,8,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,501004,BalancePower 4,Level,0,6,9,6,9,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,501005,BalancePower 5,Level,0,6,9,6,9,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,501006,BalancePower 6,Level,0,6,10,6,10,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,501007,BalancePower 7,Level,0,7,10,7,10,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,501008,BalancePower 8,Level,0,7,11,7,11,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,501009,BalancePower 9,Level,0,8,12,8,12,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,501010,BalancePower 10,Level,0,8,12,8,12,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,501011,BalancePower 11,Level,0,9,13,9,13,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,501012,BalancePower 12,Level,0,9,14,9,14,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,501013,BalancePower 13,Level,0,10,15,10,15,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,501014,BalancePower 14,Level,0,11,16,11,16,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,501015,BalancePower 15,Level,0,11,17,11,17,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,501016,BalancePower 16,Level,0,12,18,12,18,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,501017,BalancePower 17,Level,0,13,19,13,19,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,501018,BalancePower 18,Level,0,14,20,14,20,1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,501019,BalancePower 19,Level,0,15,21,15,21,1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,501020,BalancePower 20,Level,0,16,22,16,22,1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,501021,BalancePower 21,Level,0,17,24,17,24,1868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,501022,BalancePower 22,Level,0,18,25,18,25,2171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,501023,BalancePower 23,Level,0,19,27,19,27,2474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,501024,BalancePower 24,Level,0,20,28,20,28,2777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,501025,BalancePower 25,Level,0,21,30,21,30,3379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,501026,BalancePower 26,Level,0,23,32,23,32,3981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,501027,BalancePower 27,Level,0,24,34,24,34,4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,501028,BalancePower 28,Level,0,26,36,26,36,5185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_0,501029,BalancePower 29,Level,0,27,38,27,38,5787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
