속성,AreaObjectID,Tag,Level,AreaObjectType,Health:Level,AggroType,HPLines,MonsterAiType,StartAiStateType,InitCondition,Sight,AreaObjectSizeType,MonsterSkillBagID,HasMultiPhases,MultiPhases,MonsterStatType,RewardBagIDs,RewardBagID,PowerCubeCount,BerserkID,LifeTime,InheritanceStatRate,AttackMotionCount,EffectScaleFactor,IsAggro,IsMultiRaidBoss,IsTrueBoss,ShakeOnHit,ShakeID,EnemyType,DeathEffectID,AreaName,AreaNickName,MonsterTitle,PrefabID,MainPrefab,PanelImage,UIHealthPath
b_0,400010,초원 초급 엘리트_0_슬라임,3,Monster,3,RaidNormal,3,RaidMonster,AggroWait,,100,XXLarge,400010,FALSE,,SoloElite,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,EliteBoss,60008,AreaObjectName_400010,,,Elite_GrassSlime_Grass_0,Elite_GrassSlime_Grass_0,,
b_0,400011,초원 초급 엘리트_1_보어킹,3,Monster,3,RaidNormal,3,RaidMonster,AggroWait,,100,XXLarge,400011,FALSE,,SoloElite,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,EliteBoss,,AreaObjectName_400011,,,FieldBoss_BoarKing,FieldBoss_BoarKing,,
b_0,400020,초원 초급 몬스터_A0 (슬라임),1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,400020,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,60009,AreaObjectName_400020,,,Monster_WaterSlime_0,Monster_WaterSlime_0,,
b_0,400021,초원 초급 몬스터_A1 (슬라임),1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,400021,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,60009,AreaObjectName_400021,,,Monster_WaterSlime_1,Monster_WaterSlime_1,,
b_0,400022,초원 초급 몬스터_A2 (슬라임),1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,400022,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,60009,AreaObjectName_400022,,,Monster_WaterSlime_2,Monster_WaterSlime_2,,
b_0,400030,초원 초급 몬스터_B0_당근,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,400030,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_400030,,,Monster_Carrot_Grass_0,Monster_Carrot_Grass_0,,
b_0,400031,초원 초급 몬스터_B1_당근,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,400031,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_400031,,,Monster_Carrot_Grass_1,Monster_Carrot_Grass_1,,
b_0,400032,초원 초급 몬스터_B2_당근,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,400032,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_400032,,,Monster_Carrot_Grass_2,Monster_Carrot_Grass_2,,
b_0,400040,초원 초급 몬스터_C0_무,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,400040,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_400040,,,Monster_Radish_Grass_0,Monster_Radish_Grass_0,,
b_0,400041,초원 초급 몬스터_C1_무,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,400041,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_400041,,,Monster_Radish_Grass_1,Monster_Radish_Grass_1,,
b_0,400042,초원 초급 몬스터_C2_무,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,400042,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_400042,,,Monster_Radish_Grass_2,Monster_Radish_Grass_2,,
b_0,400050,초원 초급 몬스터_D0_꽃돼지,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,400050,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_400050,,,Monster_FlowerBoar_Grass_0,Monster_FlowerBoar_Grass_0,,
b_0,400051,초원 초급 몬스터_D1_꽃돼지,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,400051,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_400051,,,Monster_FlowerBoar_Grass_1,Monster_FlowerBoar_Grass_1,,
b_0,400052,초원 초급 몬스터_D2_꽃돼지,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,400052,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_400052,,,Monster_FlowerBoar_Grass_2,Monster_FlowerBoar_Grass_2,,
b_0,400060,초원 초급 몬스터_E0_멧돼지,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,400060,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_400060,,,Monster_LittleBoar_Grass_0,Monster_LittleBoar_Grass_0,,
b_0,400061,초원 초급 몬스터_E1_멧돼지,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,400061,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_400061,,,Monster_LittleBoar_Grass_1,Monster_LittleBoar_Grass_1,,
b_0,400062,초원 초급 몬스터_E2_멧돼지,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,400062,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_400062,,,Monster_LittleBoar_Grass_2,Monster_LittleBoar_Grass_2,,
b_0,400070,초원 초급 몬스터_F0_꿀벌,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Small,400070,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_400070,,,Monster_Bee_Grass_0,Monster_Bee_Grass_0,,
b_0,400071,초원 초급 몬스터_F1_꿀벌,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Small,400071,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_400071,,,Monster_Bee_Grass_1,Monster_Bee_Grass_1,,
b_0,400072,초원 초급 몬스터_F2_꿀벌,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Small,400072,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_400072,,,Monster_Bee_Grass_2,Monster_Bee_Grass_2,,
b_0,400080,초원 초급 몬스터_G0_거대 꿀벌,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,400080,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_400080,,,Monster_HoneyBee_Grass_0,Monster_HoneyBee_Grass_0,,
b_0,400081,초원 초급 몬스터_G1_거대 꿀벌,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,400081,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_400081,,,Monster_HoneyBee_Grass_1,Monster_HoneyBee_Grass_1,,
b_0,400082,초원 초급 몬스터_G2_거대 꿀벌,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,400082,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_400082,,,Monster_HoneyBee_Grass_2,Monster_HoneyBee_Grass_2,,
b_0,401000,설원 초급 보스_0,4,Monster,4,RaidNormal,5,CommonBossWarrior,AggroWait,,100,XXLarge,70100,FALSE,,SoloBoss,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,EliteBoss,67005,AreaObjectName_70100,,,CommonBoss_Warrior_1,CommonBoss_Warrior_1,,
b_0,401001,설원 초급 보스_1,4,Monster,4,RaidNormal,5,CommonBossMage,AggroWait,,100,XLarge,70110,FALSE,,SoloBoss,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,EliteBoss,67103,AreaObjectName_70110,,,CommonBoss_Mage_1,CommonBoss_Mage_1,,
b_0,401010,설원 초급 엘리트_0_거대 슬라임,3,Monster,3,RaidNormal,3,RaidMonster,AggroWait,,100,XXLarge,401010,FALSE,,SoloElite,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,EliteBoss,60005,AreaObjectName_401010,,,Elite_IceSlime_Snow_0,Elite_IceSlime_Snow_0,,
b_0,401011,설원 초급 엘리트_1_설인 두목,3,Monster,3,RaidNormal,3,RaidMonster,AggroWait,,100,XXLarge,401011,FALSE,,SoloElite,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,EliteBoss,,AreaObjectName_401011,,,FieldBoss_SnowMan,SnowManBoss_FieldBoss,,
b_0,401020,설원 초급 몬스터_A0_슬라임,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,401020,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,60005,AreaObjectName_401020,,,Monster_IceSlime_0,Monster_IceSlime_0,,
b_0,401021,설원 초급 몬스터_A1_슬라임,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,401021,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,60005,AreaObjectName_401021,,,Monster_IceSlime_1,Monster_IceSlime_1,,
b_0,401022,설원 초급 몬스터_A2_슬라임,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,401022,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,60005,AreaObjectName_401022,,,Monster_IceSlime_2,Monster_IceSlime_2,,
b_0,401030,설원 초급 몬스터_B0_작은 천사,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Small,401030,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_401030,,,Monster_Angel_Snow_0,Monster_Angel_Snow_0,,
b_0,401031,설원 초급 몬스터_B1_작은 천사,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Small,401031,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_401031,,,Monster_Angel_Snow_1,Monster_Angel_Snow_1,,
b_0,401032,설원 초급 몬스터_B2_작은 천사,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Small,401032,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_401032,,,Monster_Angel_Snow_2,Monster_Angel_Snow_2,,
b_0,401040,설원 초급 몬스터_C0_천사,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,401040,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_401040,,,Monster_ArchAngel_Snow_0,Monster_ArchAngel_Snow_0,,
b_0,401041,설원 초급 몬스터_C1_천사,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,401041,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_401041,,,Monster_ArchAngel_Snow_1,Monster_ArchAngel_Snow_1,,
b_0,401042,설원 초급 몬스터_C2_천사,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,401042,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_401042,,,Monster_ArchAngel_Snow_2,Monster_ArchAngel_Snow_2,,
b_0,401050,설원 초급 몬스터_D0_얼음 골렘,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Large,401050,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_401050,,,Monster_ElementalGolem_Snow_0,Monster_ElementalGolem_Snow_0,,
b_0,401051,설원 초급 몬스터_D1_얼음 골렘,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Large,401051,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_401051,,,Monster_ElementalGolem_Snow_1,Monster_ElementalGolem_Snow_1,,
b_0,401052,설원 초급 몬스터_D2_얼음 골렘,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Large,401052,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_401052,,,Monster_ElementalGolem_Snow_2,Monster_ElementalGolem_Snow_2,,
b_0,401060,설원 초급 몬스터_E0_눈꽃 거인,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Large,401060,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_401060,,,Monster_SnowArcher_Snow_0,Monster_SnowArcher_Snow_0,,
b_0,401061,설원 초급 몬스터_E1_눈꽃 거인,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Large,401061,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_401061,,,Monster_SnowArcher_Snow_1,Monster_SnowArcher_Snow_1,,
b_0,401062,설원 초급 몬스터_E2_눈꽃 거인,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Large,401062,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_401062,,,Monster_SnowArcher_Snow_2,Monster_SnowArcher_Snow_2,,
b_0,401070,설원 초급 몬스터_F0_눈 정령,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Small,401070,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_401070,,,Monster_SnowElement_Snow_0,Monster_SnowElement_Snow_0,,
b_0,401071,설원 초급 몬스터_F1_눈 정령,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Small,401071,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_401071,,,Monster_SnowElement_Snow_1,Monster_SnowElement_Snow_1,,
b_0,401072,설원 초급 몬스터_F2_눈 정령,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Small,401072,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_401072,,,Monster_SnowElement_Snow_2,Monster_SnowElement_Snow_2,,
b_0,401080,설원 초급 몬스터_G0_얼음 정령,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Small,401080,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_401080,,,Monster_SnowElement_Snow_0,Monster_SnowElement_Snow_0,,
b_0,401081,설원 초급 몬스터_G1_얼음 정령,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Small,401081,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_401081,,,Monster_SnowElement_Snow_1,Monster_SnowElement_Snow_1,,
b_0,401082,설원 초급 몬스터_G2_얼음 정령,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Small,401082,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_401082,,,Monster_SnowElement_Snow_2,Monster_SnowElement_Snow_2,,
b_0,402000,지하 초급 보스_0,4,Monster,4,RaidNormal,5,CommonBossWarrior,AggroWait,,100,XXLarge,70100,FALSE,,SoloBoss,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,EliteBoss,67005,AreaObjectName_70100,,,CommonBoss_Warrior_1,CommonBoss_Warrior_1,,
b_0,402001,지하 초급 보스_1,4,Monster,4,RaidNormal,5,CommonBossMage,AggroWait,,100,XLarge,70110,FALSE,,SoloBoss,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,EliteBoss,67103,AreaObjectName_70110,,,CommonBoss_Mage_1,CommonBoss_Mage_1,,
b_0,402010,지하 초급 엘리트_0_슬라임,3,Monster,3,RaidNormal,3,RaidMonster,AggroWait,,100,XXLarge,402010,FALSE,,SoloElite,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,EliteBoss,60007,AreaObjectName_402010,,,Elite_UnderSlime_Under_0,Elite_UnderSlime_Under_0,,
b_0,402011,지하 초급 엘리트_1_붉은 눈 박쥐,3,Monster,3,RaidNormal,3,RaidMonster,AggroWait,,100,XLarge,402011,FALSE,,SoloElite,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,EliteBoss,,AreaObjectName_402011,,,FieldBoss_RedEyeBat,FieldBoss_RedEyeBat,,
b_0,402012,지하 초급 엘리트_2_대장쥐,3,Monster,3,RaidNormal,1,RaidMonster,AggroWait,,100,XLarge,402012,FALSE,,SoloElite,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_402012,,,FieldBoss_RatBoss,FieldBoss_RatBoss,,
b_0,402020,지하 초급 몬스터_A0_슬라임,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,402020,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,60007,AreaObjectName_402020,,,Monster_UnderSlime_0,Monster_UnderSlime_0,,
b_0,402021,지하 초급 몬스터_A1_슬라임,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,402021,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,60007,AreaObjectName_402021,,,Monster_UnderSlime_1,Monster_UnderSlime_1,,
b_0,402022,지하 초급 몬스터_A2_슬라임,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,402022,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,60007,AreaObjectName_402022,,,Monster_UnderSlime_2,Monster_UnderSlime_2,,
b_0,402030,지하 초급 몬스터_B0_버섯,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Small,402030,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_402030,,,Monster_Mushroom_Under_0,Monster_Mushroom_Under_0,,
b_0,402031,지하 초급 몬스터_B1_버섯,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Small,402031,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_402031,,,Monster_Mushroom_Under_1,Monster_Mushroom_Under_1,,
b_0,402032,지하 초급 몬스터_B2_버섯,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Small,402032,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_402032,,,Monster_Mushroom_Under_2,Monster_Mushroom_Under_2,,
b_0,402040,지하 초급 몬스터_C0_쥐,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Small,402040,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_402040,,,Monster_Rat_Under_0,Monster_Rat_Under_0,,
b_0,402041,지하 초급 몬스터_C1_쥐,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Small,402041,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_402041,,,Monster_Rat_Under_1,Monster_Rat_Under_1,,
b_0,402042,지하 초급 몬스터_C2_쥐,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Small,402042,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_402042,,,Monster_Rat_Under_2,Monster_Rat_Under_2,,
b_0,402050,지하 초급 몬스터_D0_오물 슬라임,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,402050,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,60023,AreaObjectName_402050,,,Monster_MeltSlime_Under_0,Monster_MeltSlime_Under_0,,
b_0,402051,지하 초급 몬스터_D1_오물 슬라임,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,402051,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,60024,AreaObjectName_402051,,,Monster_MeltSlime_Under_1,Monster_MeltSlime_Under_1,,
b_0,402052,지하 초급 몬스터_D2_오물 슬라임,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,402052,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,60025,AreaObjectName_402052,,,Monster_MeltSlime_Under_2,Monster_MeltSlime_Under_2,,
b_0,402060,지하 초급 몬스터_E0_뱀,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Large,402060,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_402060,,,Monster_Cobra_Under_0,Monster_Cobra_Under_0,,
b_0,402061,지하 초급 몬스터_E1_뱀,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Large,402061,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_402061,,,Monster_Cobra_Under_1,Monster_Cobra_Under_1,,
b_0,402062,지하 초급 몬스터_E2_뱀,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Large,402062,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_402062,,,Monster_Cobra_Under_2,Monster_Cobra_Under_2,,
b_0,402070,지하 초급 몬스터_F0_박쥐,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Small,402070,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_402070,,,Monster_Bat_Under_0,Monster_Bat_Under_0,,
b_0,402071,지하 초급 몬스터_F1_박쥐,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Small,402071,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_402071,,,Monster_Bat_Under_1,Monster_Bat_Under_1,,
b_0,402072,지하 초급 몬스터_F2_박쥐,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Small,402072,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_402072,,,Monster_Bat_Under_2,Monster_Bat_Under_2,,
b_0,402080,지하 초급 몬스터_G0_음파 박쥐,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,402080,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_402080,,,Monster_VampireBat_Under_0,Monster_VampireBat_Under_0,,
b_0,402081,지하 초급 몬스터_G1_음파 박쥐,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,402081,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_402081,,,Monster_VampireBat_Under_1,Monster_VampireBat_Under_1,,
b_0,402082,지하 초급 몬스터_G2_음파 박쥐,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,402082,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_402082,,,Monster_VampireBat_Under_2,Monster_VampireBat_Under_2,,
b_0,403000,깊은 숲 보스_0,4,Monster,4,RaidNormal,5,CommonBossWarrior,AggroWait,,100,XXLarge,70100,FALSE,,SoloBoss,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,EliteBoss,67005,AreaObjectName_70101,,,CommonBoss_Warrior_2,CommonBoss_Warrior_2,,
b_0,403001,깊은 숲 보스_1,4,Monster,4,RaidNormal,5,CommonBossMage,AggroWait,,100,XLarge,70110,FALSE,,SoloBoss,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,EliteBoss,67103,AreaObjectName_70111,,,CommonBoss_Mage_2,CommonBoss_Mage_2,,
b_0,403010,깊은 숲 엘리트_0_레쉬,3,Monster,3,RaidNormal,3,RaidMonster,AggroWait,,100,XXLarge,403010,FALSE,,SoloElite,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,EliteBoss,,AreaObjectName_403010,,,FieldBoss_Leshy,FieldBoss_Leshy,,
b_0,403011,깊은 숲 엘리트_1_나무 정령,3,Monster,3,RaidNormal,3,RaidMonster,AggroWait,,100,XXLarge,403011,FALSE,,SoloElite,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,EliteBoss,,AreaObjectName_403011,,,FieldBoss_TreeSpirit,FieldBoss_TreeSpirit,,
