속성,GoalID,Tag,GoalType,CommonIDs,CommonLevel,Count,IsLastGoal,ShowRewardPanel,QuestNotification,TalkID,NpcID,AreaID,PortalID,IsSendPacket,IsCountInfo,NextGoalID,IsReturnCloseTown
b_0,20304,로사29 - 던전에서 나가기,AreaEnter,530,0,1,TRUE,FALSE,GoalsNoti_20304,,0,530,500530,FALSE,TRUE,0,TRUE
b_0,20310,로사30 - 카일과 대화하기,NpcTalk,20016,0,1,TRUE,TRUE,GoalsNoti_20310,20310,20016,530,500530,TRUE,TRUE,0,TRUE
b_0,20320,로사31 - 봄의 마을로 이동하기,AreaEnter,300,0,1,TRUE,FALSE,GoalsNoti_20320,,0,300,500300,FALSE,TRUE,0,TRUE
b_0,20330,로사32 - 카일과 대화하기,NpcTalk,20014,0,1,TRUE,TRUE,GoalsNoti_20330,20330,20014,600,500600,TRUE,TRUE,0,TRUE
b_0,20340,로사33 - 카일과 대화하기,NpcTalk,20003,0,1,FALSE,FALSE,GoalsNoti_20340,20340,20003,300,500300,TRUE,TRUE,20341,TRUE
b_0,20341,로사33 - 꿀벌 사냥,Monsterkill,10430,0,5,FALSE,FALSE,GoalsNoti_20341,,0,430,500430,FALSE,TRUE,20342,TRUE
b_0,20342,로사33 - 카일과 대화하기,NpcTalk,20003,0,1,TRUE,FALSE,GoalsNoti_20342,20342,20003,300,500300,TRUE,TRUE,0,TRUE
b_0,20350,로사34 - 카일과 대화하기,NpcTalk,20003,0,1,FALSE,FALSE,GoalsNoti_20350,20350,20003,300,500300,TRUE,TRUE,20351,TRUE
b_0,20351,로사34 - 꿀벌 사냥,Monsterkill,10430,0,5,FALSE,FALSE,GoalsNoti_20351,,0,430,500430,FALSE,TRUE,20352,TRUE
b_0,20352,로사34 - 카일과 대화하기,NpcTalk,20003,0,1,TRUE,FALSE,GoalsNoti_20352,20352,20003,300,500300,TRUE,TRUE,0,TRUE
b_0,20360,로사35 - 카일과 대화하기,NpcTalk,20003,0,1,FALSE,FALSE,GoalsNoti_20360,20360,20003,300,500300,TRUE,TRUE,20361,TRUE
b_0,20361,로사35 - 썩어가는 꽃돼지 사냥하기,Monsterkill,10440,0,5,FALSE,FALSE,GoalsNoti_20361,,0,440,500440,FALSE,TRUE,20362,TRUE
b_0,20362,로사35 - 카일과 대화하기,NpcTalk,20003,0,1,TRUE,FALSE,GoalsNoti_20362,20362,20003,300,500300,TRUE,TRUE,0,TRUE
b_0,20370,로사36 - 카일과 대화하기,NpcTalk,20003,0,1,FALSE,FALSE,GoalsNoti_20370,20370,20003,300,500300,TRUE,TRUE,20371,TRUE
b_0,20371,로사36 - 썩어가는 꽃돼지 사냥하기,Monsterkill,10440,0,5,FALSE,FALSE,GoalsNoti_20371,,0,440,500440,FALSE,TRUE,20372,TRUE
b_0,20372,로사36 - 카일과 대화하기,NpcTalk,20003,0,1,TRUE,FALSE,GoalsNoti_20372,20372,20003,300,500300,TRUE,TRUE,0,TRUE
b_0,20380,로사37 - 카일과 대화하기,NpcTalk,20003,0,1,FALSE,FALSE,GoalsNoti_20380,20380,20003,300,500300,TRUE,TRUE,20381,TRUE
b_0,20381,로사37 - 멧돼지 사냥하기,Monsterkill,10441,0,5,FALSE,FALSE,GoalsNoti_20381,,0,440,500440,FALSE,TRUE,20382,TRUE
b_0,20382,로사37 - 카일과 대화하기,NpcTalk,20003,0,1,TRUE,FALSE,GoalsNoti_20382,20382,20003,300,500300,TRUE,TRUE,0,TRUE
b_0,20390,로사38 - 카일과 대화하기,NpcTalk,20003,0,1,FALSE,FALSE,GoalsNoti_20390,20390,20003,300,500300,TRUE,TRUE,20391,TRUE
b_0,20391,로사38 - 멧돼지 사냥하기,Monsterkill,10441,0,5,FALSE,FALSE,GoalsNoti_20391,,0,440,500440,FALSE,TRUE,20392,TRUE
b_0,20392,로사38 - 카일과 대화하기,NpcTalk,20003,0,1,TRUE,FALSE,GoalsNoti_20392,20392,20003,300,500300,TRUE,TRUE,0,TRUE
b_0,20400,로사39 - 레벨 26 달성,Level,0,0,26,TRUE,FALSE,GoalsNoti_20400,,0,0,0,FALSE,FALSE,0,TRUE
b_0,20410,로사40 - 풍차마을에서 호량과 대화,NpcTalk,310,0,1,TRUE,TRUE,GoalsNoti_20410,20410,310,600,500600,TRUE,TRUE,0,TRUE
b_0,20420,로사41 - 폐허에서 카일과 대화하기,NpcTalk,20016,0,1,FALSE,FALSE,GoalsNoti_20420,20420,20016,530,500530,TRUE,TRUE,20421,TRUE
b_0,20421,로사41 - 인던 진입,EventRaidEnter,1004,0,1,FALSE,FALSE,GoalsNoti_20421,,0,60404,0,FALSE,TRUE,20422,TRUE
b_0,20422,로사41 - 아니스와 대화,NpcTalk,6044100,0,1,FALSE,FALSE,GoalsNoti_20422,20422,6044100,60404,0,TRUE,TRUE,20423,TRUE
b_0,20423,로사41 - 인던 클리어,RaidPhaseSuccess,13,0,1,FALSE,FALSE,GoalsNoti_20423,,0,60404,0,FALSE,TRUE,20424,TRUE
b_0,20424,로사41 - 던전에서 나가기,AreaEnter,530,0,1,TRUE,FALSE,GoalsNoti_20424,,0,530,500530,FALSE,TRUE,0,TRUE
b_0,20430,로사42 - 폐허에서 아니스와 대화,NpcTalk,20015,0,1,FALSE,FALSE,GoalsNoti_20430,20430,20015,530,500530,TRUE,TRUE,20431,TRUE
b_0,20431,로사42 - 폐허에서 카일과 대화,NpcTalk,20016,0,1,TRUE,FALSE,GoalsNoti_20431,20431,20016,530,500530,TRUE,TRUE,0,TRUE
b_0,20440,로사43 - 카일과 대화하기,NpcTalk,20014,0,1,FALSE,FALSE,GoalsNoti_20440,20440,20014,600,500600,TRUE,TRUE,20441,TRUE
b_0,20441,로사43 - 폐허거미 사냥하기,Monsterkill,10530,0,5,FALSE,FALSE,GoalsNoti_20441,,0,530,500530,FALSE,TRUE,20442,TRUE
b_0,20442,로사43 - 카일과 대화하기,NpcTalk,20014,0,1,TRUE,FALSE,GoalsNoti_20442,20442,20014,600,500600,TRUE,TRUE,0,TRUE
b_0,20450,로사44 - 카일과 대화하기,NpcTalk,20014,0,1,FALSE,FALSE,GoalsNoti_20450,20450,20014,600,500600,TRUE,TRUE,20451,TRUE
b_0,20451,로사44 - 폐허거미 사냥하기,Monsterkill,10530,0,5,FALSE,FALSE,GoalsNoti_20451,,0,530,500530,FALSE,TRUE,20452,TRUE
b_0,20452,로사44 - 카일과 대화하기,NpcTalk,20014,0,1,TRUE,FALSE,GoalsNoti_20452,20452,20014,600,500600,TRUE,TRUE,0,TRUE
b_0,20460,로사45 - 카일과 대화하기,NpcTalk,20014,0,1,FALSE,FALSE,GoalsNoti_20460,20460,20014,600,500600,TRUE,TRUE,20461,TRUE
b_0,20461,로사45 - 코브라 사냥하기,Monsterkill,10531,0,5,FALSE,FALSE,GoalsNoti_20461,,0,530,500530,FALSE,TRUE,20462,TRUE
b_0,20462,로사45 - 카일과 대화하기,NpcTalk,20014,0,1,TRUE,FALSE,GoalsNoti_20462,20462,20014,600,500600,TRUE,TRUE,0,TRUE
b_0,20470,로사46 - 카일과 대화하기,NpcTalk,20014,0,1,FALSE,FALSE,GoalsNoti_20470,20470,20014,600,500600,TRUE,TRUE,20471,TRUE
b_0,20471,로사46 - 코브라 사냥하기,Monsterkill,10531,0,5,FALSE,FALSE,GoalsNoti_20471,,0,530,500530,FALSE,TRUE,20472,TRUE
b_0,20472,로사46 - 카일과 대화하기,NpcTalk,20014,0,1,TRUE,FALSE,GoalsNoti_20472,20472,20014,600,500600,TRUE,TRUE,0,TRUE
b_0,20480,로사47 - 카일과 대화하기,NpcTalk,20014,0,1,FALSE,FALSE,GoalsNoti_20480,20480,20014,600,500600,TRUE,TRUE,20481,TRUE
b_0,20481,로사47 - 원혼 사냥하기,Monsterkill,10541,0,5,FALSE,FALSE,GoalsNoti_20481,,0,540,500540,FALSE,TRUE,20482,TRUE
b_0,20482,로사47 - 카일과 대화하기,NpcTalk,20014,0,1,TRUE,FALSE,GoalsNoti_20482,20482,20014,600,500600,TRUE,TRUE,0,TRUE
b_0,20490,로사48 - 카일과 대화하기,NpcTalk,20014,0,1,FALSE,FALSE,GoalsNoti_20490,20490,20014,600,500600,TRUE,TRUE,20491,TRUE
b_0,20491,로사48 - 원혼 사냥하기,Monsterkill,10541,0,5,FALSE,FALSE,GoalsNoti_20491,,0,540,500540,FALSE,TRUE,20492,TRUE
b_0,20492,로사48 - 카일과 대화하기,NpcTalk,20014,0,1,TRUE,FALSE,GoalsNoti_20492,20492,20014,600,500600,TRUE,TRUE,0,TRUE
b_0,20500,로사49 - 레벨 30 달성,Level,0,0,30,TRUE,FALSE,GoalsNoti_20500,,0,0,0,FALSE,FALSE,0,TRUE
b_0,30000,카일1 - 로사를 발견함 (나뭇가지 받음),NpcTalk,30001,0,1,TRUE,TRUE,GoalsNoti_30000,30000,30001,1,500001,TRUE,TRUE,0,TRUE
b_0,30010,카일2 - 장비 장착 (도끼),ItemEquip,110300,0,1,FALSE,FALSE,GoalsNoti_30010,,0,0,0,FALSE,TRUE,30011,TRUE
b_0,30011,카일2 - 로사에게 말 걸기 (장착했어?!),NpcTalk,30001,0,1,FALSE,FALSE,GoalsNoti_30011,30011,30001,1,500001,TRUE,TRUE,30012,TRUE
b_0,30012,카일2 - 이벤트 던전 입장하기,EventRaidEnter,1000,0,1,FALSE,FALSE,GoalsNoti_30012,,0,60400,0,FALSE,TRUE,30013,TRUE
b_0,30013,카일2 - 몰려오는 몬스터 사냥,RaidPhaseSuccess,3,0,1,FALSE,FALSE,GoalsNoti_30013,,0,60400,0,FALSE,TRUE,30014,TRUE
b_0,30014,"카일2 - 로사와 대화하기 (어휴, 살았다.)",NpcTalk,6040200,0,1,FALSE,FALSE,GoalsNoti_30014,30014,6040200,60400,0,TRUE,TRUE,30015,TRUE
b_0,30015,카일2 - 던전에서 나가기,AreaEnter,300,0,1,TRUE,FALSE,GoalsNoti_30015,,0,300,500300,FALSE,TRUE,0,TRUE
b_0,30020,카일3 - 마을에 도착하여 로사와 대화,NpcTalk,30003,0,1,FALSE,FALSE,GoalsNoti_30020,30020,30003,300,500300,TRUE,TRUE,30021,TRUE
b_0,30021,카일3 - 이안과 대화,NpcTalk,200,0,1,FALSE,FALSE,GoalsNoti_30021,30021,200,300,500300,TRUE,TRUE,30022,TRUE
b_0,30022,카일3 - 물약상점에서 물약 사기,ShopBuy,20101,0,5,FALSE,FALSE,GoalsNoti_30022,,200,300,500300,FALSE,TRUE,30023,TRUE
b_0,30023,카일3 - 이안과 대화,NpcTalk,200,0,1,TRUE,FALSE,GoalsNoti_30023,30023,200,300,500300,TRUE,TRUE,0,TRUE
b_0,30030,카일4 - 로사와 대화하기,NpcTalk,30003,0,1,FALSE,FALSE,GoalsNoti_30030,30030,30003,300,500300,TRUE,TRUE,30031,TRUE
b_0,30031,카일4 - 브레칸과 대화하기,NpcTalk,1001,0,1,FALSE,FALSE,GoalsNoti_30031,30031,1001,300,500300,TRUE,TRUE,30032,TRUE
b_0,30032,카일4 - 사냥 퀘스트 슬라임,Monsterkill,10400,0,5,FALSE,FALSE,GoalsNoti_30032,,0,400,500400,FALSE,TRUE,30033,TRUE
b_0,30033,카일4 - 사냥 퀘스트 강한 슬라임,Monsterkill,10401,0,3,FALSE,FALSE,GoalsNoti_30033,,0,400,500400,FALSE,TRUE,30034,TRUE
b_0,30034,카일4 - 브레칸과 대화하기,NpcTalk,1001,0,1,TRUE,FALSE,GoalsNoti_30034,30034,1001,300,500300,TRUE,TRUE,0,TRUE
b_0,30040,카일5 - 로사와 대화하기,NpcTalk,30003,0,1,FALSE,FALSE,GoalsNoti_30040,30040,30003,300,500300,TRUE,TRUE,30041,TRUE
b_0,30041,카일5 - 장비 상인과 대화,NpcTalk,100,0,1,FALSE,FALSE,GoalsNoti_30041,30041,100,300,500300,TRUE,TRUE,30042,TRUE
b_0,30042,카일5 - 장비 구매 일반 방어구 -> 전사(허름한 사슬갑옷),ShopBuy,310304,0,1,FALSE,FALSE,GoalsNoti_30042,,100,300,500300,FALSE,TRUE,30043,TRUE
b_0,30043,카일5 - 장비 상인과 대화,NpcTalk,100,0,1,TRUE,FALSE,GoalsNoti_30043,30043,100,300,500300,TRUE,TRUE,0,TRUE
b_0,30050,카일6 - 브레칸과 대화하기,NpcTalk,1001,0,1,TRUE,TRUE,GoalsNoti_30050,30050,1001,300,500300,TRUE,TRUE,0,TRUE
b_0,30060,카일7 - 초원에서 모험의 돌 찾기,DiscoveryActive,1001,0,1,FALSE,FALSE,GoalsNoti_30060,,200001,400,500400,FALSE,TRUE,30061,TRUE
b_0,30061,카일7 - 로사와 대화,NpcTalk,30024,0,1,FALSE,FALSE,GoalsNoti_30061,30061,30024,400,500400,TRUE,TRUE,30062,TRUE
b_0,30062,카일7 - 초급 초원 1단계 클리어,RaidSuccess,1,1,1,FALSE,FALSE,GoalsNoti_30062,,0,400,500400,FALSE,TRUE,30063,TRUE
b_0,30063,카일7 - 브레칸과 대화,NpcTalk,1001,0,1,TRUE,FALSE,GoalsNoti_30063,30063,1001,300,500300,TRUE,TRUE,0,TRUE
b_0,30070,카일8 - 로사와 대화,NpcTalk,30003,0,1,FALSE,FALSE,GoalsNoti_30070,30070,30003,300,500300,TRUE,TRUE,30071,TRUE
b_0,30071,카일8 - 당근 사냥하기,Monsterkill,10420,0,5,FALSE,FALSE,GoalsNoti_30071,,0,420,500420,FALSE,TRUE,30072,TRUE
b_0,30072,카일8 - 로사와 대화,NpcTalk,30003,0,1,TRUE,FALSE,GoalsNoti_30072,30072,30003,300,500300,TRUE,TRUE,0,TRUE
b_0,30080,카일9 - 로사와 대화,NpcTalk,30003,0,1,FALSE,FALSE,GoalsNoti_30080,30080,30003,300,500300,TRUE,TRUE,30081,TRUE
b_0,30081,카일9 - 당근 사냥하기,Monsterkill,10420,0,5,FALSE,FALSE,GoalsNoti_30081,,0,420,500420,FALSE,TRUE,30082,TRUE
b_0,30082,카일9 - 로사와 대화,NpcTalk,30003,0,1,TRUE,FALSE,GoalsNoti_30082,30082,30003,300,500300,TRUE,TRUE,0,TRUE
b_0,30090,카일10 - 로사와 대화,NpcTalk,30003,0,1,FALSE,FALSE,GoalsNoti_30090,30090,30003,300,500300,TRUE,TRUE,30091,TRUE
b_0,30091,카일10 - 대마법 초원 슬라임 사냥하기,Monsterkill,10410,0,5,FALSE,FALSE,GoalsNoti_30091,,0,410,500410,FALSE,TRUE,30092,TRUE
b_0,30092,카일10 - 로사와 대화,NpcTalk,30003,0,1,TRUE,FALSE,GoalsNoti_30092,30092,30003,300,500300,TRUE,TRUE,0,TRUE
b_0,30100,카일11 - 로사와 대화,NpcTalk,30003,0,1,FALSE,FALSE,GoalsNoti_30100,30100,30003,300,500300,TRUE,TRUE,30101,TRUE
b_0,30101,카일11 - 대마법 초원 슬라임 사냥하기,Monsterkill,10410,0,5,FALSE,FALSE,GoalsNoti_30101,,0,410,500410,FALSE,TRUE,30102,TRUE
b_0,30102,카일11 - 로사와 대화하기,NpcTalk,30003,0,1,TRUE,FALSE,GoalsNoti_30102,30102,30003,300,500300,TRUE,TRUE,0,TRUE
b_0,30120,카일12  - 로사와 대화하기,NpcTalk,30023,0,1,FALSE,FALSE,GoalsNoti_30120,30120,30023,410,500410,TRUE,TRUE,30121,TRUE
b_0,30121,카일12  - 아니스와 대화,NpcTalk,30004,0,1,FALSE,FALSE,GoalsNoti_30121,30121,30004,410,500410,TRUE,TRUE,30122,TRUE
b_0,30122,카일12 - 인던 진입,EventRaidEnter,1001,0,1,FALSE,FALSE,GoalsNoti_30122,,0,60401,0,FALSE,TRUE,30123,TRUE
b_0,30123,카일12 - 인던 클리어,RaidPhaseSuccess,4,0,1,FALSE,FALSE,GoalsNoti_30123,,0,60401,0,FALSE,TRUE,30124,TRUE
b_0,30124,카일12 - 아니스와 대화,NpcTalk,6041100,0,1,FALSE,FALSE,GoalsNoti_30124,30124,6041100,60401,0,TRUE,TRUE,30125,TRUE
b_0,30125,카일12 - 던전에서 나가기,AreaEnter,300,0,1,TRUE,FALSE,GoalsNoti_30125,,0,300,500300,FALSE,TRUE,0,TRUE
b_0,30130,카일13 - 마을에서 아니스와 대화,NpcTalk,30007,0,1,TRUE,TRUE,GoalsNoti_30130,30130,30007,300,500300,TRUE,TRUE,0,TRUE
b_0,30140,카일14 - 마을에서 로사와 대화,NpcTalk,30003,0,1,FALSE,FALSE,GoalsNoti_30140,30140,30003,300,500300,TRUE,TRUE,30141,TRUE
b_0,30141,카일14 - 월드맵 보기,UI_WorldMapOn,0,0,1,FALSE,FALSE,GoalsNoti_30141,,0,0,0,TRUE,TRUE,30142,TRUE
b_0,30142,카일14 - 마을에서 로사와 대화,NpcTalk,30003,0,1,TRUE,FALSE,GoalsNoti_30142,30142,30003,300,500300,TRUE,TRUE,0,TRUE
b_0,30150,카일15 - 맵 이동 (세 갈래 숲길),AreaEnter,520,0,1,FALSE,FALSE,GoalsNoti_30150,,0,520,500520,FALSE,TRUE,30151,TRUE
b_0,30151,카일15 - 맵 이동 (풍차마을),AreaEnter,600,0,1,TRUE,FALSE,GoalsNoti_30151,,0,600,500600,FALSE,TRUE,0,TRUE
b_0,30160,카일16 - 로사와 대화하기,NpcTalk,30014,0,1,TRUE,TRUE,GoalsNoti_30160,30160,30014,600,500600,TRUE,TRUE,0,TRUE
b_0,30170,카일17 - 호량과 대화하기,NpcTalk,310,0,1,TRUE,TRUE,GoalsNoti_30170,30170,310,600,500600,TRUE,TRUE,0,TRUE
b_0,30180,카일18 - 레이드 스톤 발견하기(깊은숲),DiscoveryActive,1005,0,1,TRUE,FALSE,GoalsNoti_30180,,200005,510,500510,FALSE,TRUE,0,TRUE
b_0,30190,카일19 - 깊은숲 클리어하기,RaidSuccess,5,1,1,TRUE,FALSE,GoalsNoti_30190,,0,510,500510,FALSE,TRUE,0,TRUE
b_0,30200,카일20 - 로사와 대화하기,NpcTalk,30014,0,1,FALSE,FALSE,GoalsNoti_30200,30200,30014,600,500600,TRUE,TRUE,30201,TRUE
b_0,30201,카일20 - 숲거미 사냥하기,Monsterkill,10520,0,5,FALSE,FALSE,GoalsNoti_30201,,0,520,500520,FALSE,TRUE,30202,TRUE
b_0,30202,카일20 - 로사와 대화하기,NpcTalk,30014,0,1,TRUE,FALSE,GoalsNoti_30202,30202,30014,600,500600,TRUE,TRUE,0,TRUE
b_0,30210,카일21 - 로사와 대화하기,NpcTalk,30014,0,1,FALSE,FALSE,GoalsNoti_30210,30210,30014,600,500600,TRUE,TRUE,30211,TRUE
b_0,30211,카일21 - 숲거미 사냥하기,Monsterkill,10520,0,5,FALSE,FALSE,GoalsNoti_30211,,0,520,500520,FALSE,TRUE,30212,TRUE
b_0,30212,카일21 - 로사와 대화하기,NpcTalk,30014,0,1,TRUE,FALSE,GoalsNoti_30212,30212,30014,600,500600,TRUE,TRUE,0,TRUE
b_0,30220,카일22 - 로사와 대화하기,NpcTalk,30014,0,1,FALSE,FALSE,GoalsNoti_30220,30220,30014,600,500600,TRUE,TRUE,30221,TRUE
b_0,30221,카일22 - 버섯 사냥하기,Monsterkill,10510,0,5,FALSE,FALSE,GoalsNoti_30221,,0,510,500510,FALSE,TRUE,30222,TRUE
b_0,30222,카일22 - 로사와 대화하기,NpcTalk,30014,0,1,TRUE,FALSE,GoalsNoti_30222,30222,30014,600,500600,TRUE,TRUE,0,TRUE
b_0,30230,카일23 - 로사와 대화하기,NpcTalk,30014,0,1,FALSE,FALSE,GoalsNoti_30230,30230,30014,600,500600,TRUE,TRUE,30231,TRUE
b_0,30231,카일23 - 버섯 사냥하기,Monsterkill,10510,0,5,FALSE,FALSE,GoalsNoti_30231,,0,510,500510,FALSE,TRUE,30232,TRUE
b_0,30232,카일23 - 로사와 대화하기,NpcTalk,30014,0,1,TRUE,FALSE,GoalsNoti_30232,30232,30014,600,500600,TRUE,TRUE,0,TRUE
b_0,30240,카일24 - 로사와 대화하기,NpcTalk,30014,0,1,FALSE,FALSE,GoalsNoti_30240,30240,30014,600,500600,TRUE,TRUE,30241,TRUE
b_0,30241,카일24 - 독버섯 사냥하기,Monsterkill,10500,0,5,FALSE,FALSE,GoalsNoti_30241,,0,500,500500,FALSE,TRUE,30242,TRUE
b_0,30242,카일24 - 로사와 대화하기,NpcTalk,30014,0,1,TRUE,FALSE,GoalsNoti_30242,30242,30014,600,500600,TRUE,TRUE,0,TRUE
b_0,30250,카일25 - 로사와 대화하기,NpcTalk,30014,0,1,FALSE,FALSE,GoalsNoti_30250,30250,30014,600,500600,TRUE,TRUE,30251,TRUE
b_0,30251,카일25 - 독버섯 사냥하기,Monsterkill,10500,0,5,FALSE,FALSE,GoalsNoti_30251,,0,500,500500,FALSE,TRUE,30252,TRUE
b_0,30252,카일25 - 로사와 대화하기,NpcTalk,30014,0,1,TRUE,FALSE,GoalsNoti_30252,30252,30014,600,500600,TRUE,TRUE,0,TRUE
b_0,30270,카일26 - 레벨 18 달성,Level,0,0,18,TRUE,FALSE,GoalsNoti_30270,,0,0,0,FALSE,FALSE,0,TRUE
b_0,30280,카일27 - 숲길에서 로사와 대화하고 인던 클리어,NpcTalk,30009,0,1,FALSE,FALSE,GoalsNoti_30280,30280,30009,500,500500,TRUE,TRUE,30281,TRUE
b_0,30281,카일27 - 인던 진입,EventRaidEnter,1002,0,1,FALSE,FALSE,GoalsNoti_30281,,0,60402,0,FALSE,TRUE,30282,TRUE
b_0,30282,카일27 - 인던 클리어,RaidPhaseSuccess,5,0,1,FALSE,FALSE,GoalsNoti_30282,,0,60402,0,FALSE,TRUE,30283,TRUE
b_0,30283,카일27 - 로사와 대화하기,NpcTalk,30018,0,1,FALSE,FALSE,GoalsNoti_30283,30283,30018,60402,0,TRUE,TRUE,30284,TRUE
b_0,30284,카일27 - 수상한 책을 보며 대화 ( 책을 발견해서 독백하는 느낌),NpcTalk,6042000,0,1,FALSE,FALSE,GoalsNoti_30284,30284,6042000,60402,0,TRUE,TRUE,30285,TRUE
b_0,30285,카일27 - 던전에서 나가기,AreaEnter,500,0,1,TRUE,FALSE,GoalsNoti_30285,,0,500,500500,FALSE,TRUE,0,TRUE
b_0,30290,카일28 - 숲길에서 로사와 대화,NpcTalk,30009,0,1,TRUE,TRUE,GoalsNoti_30290,30290,30009,500,500500,TRUE,TRUE,0,TRUE
b_0,30300,카일29 - 로사와 대화하기,NpcTalk,30016,0,1,FALSE,FALSE,GoalsNoti_30300,30300,30016,530,500530,TRUE,TRUE,30301,TRUE
b_0,30301,카일29 - 인던 진입,EventRaidEnter,1003,0,1,FALSE,FALSE,GoalsNoti_30301,,0,60403,0,FALSE,TRUE,30302,TRUE
b_0,30302,카일29 - 인던 클리어,RaidPhaseSuccess,6,0,1,FALSE,FALSE,GoalsNoti_30302,,0,60403,0,FALSE,TRUE,30303,TRUE
b_0,30303,카일29 - 로사와 대화하기,NpcTalk,30020,0,1,FALSE,FALSE,GoalsNoti_30303,30303,30020,60403,0,TRUE,TRUE,30304,TRUE
b_0,30304,카일29 - 던전에서 나가기,AreaEnter,530,0,1,TRUE,FALSE,GoalsNoti_30304,,0,530,500530,FALSE,TRUE,0,TRUE
b_0,30310,카일30 - 로사와 대화하기,NpcTalk,30016,0,1,TRUE,TRUE,GoalsNoti_30310,30310,30016,530,500530,TRUE,TRUE,0,TRUE
b_0,30320,카일31 - 봄의 마을로 이동하기,AreaEnter,300,0,1,TRUE,FALSE,GoalsNoti_30320,,0,300,500300,FALSE,TRUE,0,TRUE
b_0,30330,카일32 - 로사와 대화,NpcTalk,30014,0,1,TRUE,TRUE,GoalsNoti_30330,30330,30014,600,500600,TRUE,TRUE,0,TRUE
b_0,30340,카일33 - 로사와 대화하기,NpcTalk,30003,0,1,FALSE,FALSE,GoalsNoti_30340,30340,30003,300,500300,TRUE,TRUE,30341,TRUE
b_0,30341,카일33 - 꿀벌 사냥,Monsterkill,10430,0,5,FALSE,FALSE,GoalsNoti_30341,,0,430,500430,FALSE,TRUE,30342,TRUE
b_0,30342,카일33 - 로사와 대화하기,NpcTalk,30003,0,1,TRUE,FALSE,GoalsNoti_30342,30342,30003,300,500300,TRUE,TRUE,0,TRUE
b_0,30350,카일34 - 로사와 대화하기,NpcTalk,30003,0,1,FALSE,FALSE,GoalsNoti_30350,30350,30003,300,500300,TRUE,TRUE,30351,TRUE
b_0,30351,카일34 - 꿀벌 사냥,Monsterkill,10430,0,5,FALSE,FALSE,GoalsNoti_30351,,0,430,500430,FALSE,TRUE,30352,TRUE
b_0,30352,카일34 - 로사와 대화하기,NpcTalk,30003,0,1,TRUE,FALSE,GoalsNoti_30352,30352,30003,300,500300,TRUE,TRUE,0,TRUE
b_0,30360,카일35 - 로사와 대화하기,NpcTalk,30003,0,1,FALSE,FALSE,GoalsNoti_30360,30360,30003,300,500300,TRUE,TRUE,30361,TRUE
b_0,30361,카일35 - 썩어가는 꽃돼지 사냥하기,Monsterkill,10440,0,5,FALSE,FALSE,GoalsNoti_30361,,0,440,500440,FALSE,TRUE,30362,TRUE
b_0,30362,카일35 - 로사와 대화하기,NpcTalk,30003,0,1,TRUE,FALSE,GoalsNoti_30362,30362,30003,300,500300,TRUE,TRUE,0,TRUE
b_0,30370,카일36 - 로사와 대화하기,NpcTalk,30003,0,1,FALSE,FALSE,GoalsNoti_30370,30370,30003,300,500300,TRUE,TRUE,30371,TRUE
b_0,30371,카일36 - 썩어가는 꽃돼지 사냥하기,Monsterkill,10440,0,5,FALSE,FALSE,GoalsNoti_30371,,0,440,500440,FALSE,TRUE,30372,TRUE
b_0,30372,카일36 - 로사와 대화하기,NpcTalk,30003,0,1,TRUE,FALSE,GoalsNoti_30372,30372,30003,300,500300,TRUE,TRUE,0,TRUE
b_0,30380,카일37 - 로사와 대화하기,NpcTalk,30003,0,1,FALSE,FALSE,GoalsNoti_30380,30380,30003,300,500300,TRUE,TRUE,30381,TRUE
b_0,30381,카일37 - 꽃돼지 사냥하기,Monsterkill,10441,0,5,FALSE,FALSE,GoalsNoti_30381,,0,440,500440,FALSE,TRUE,30382,TRUE
b_0,30382,카일37 - 로사와 대화하기,NpcTalk,30003,0,1,TRUE,FALSE,GoalsNoti_30382,30382,30003,300,500300,TRUE,TRUE,0,TRUE
b_0,30390,카일38 - 로사와 대화하기,NpcTalk,30003,0,1,FALSE,FALSE,GoalsNoti_30390,30390,30003,300,500300,TRUE,TRUE,30391,TRUE
b_0,30391,카일38 - 꽃돼지 사냥하기,Monsterkill,10441,0,5,FALSE,FALSE,GoalsNoti_30391,,0,440,500440,FALSE,TRUE,30392,TRUE
b_0,30392,카일38 - 로사와 대화하기,NpcTalk,30003,0,1,TRUE,FALSE,GoalsNoti_30392,30392,30003,300,500300,TRUE,TRUE,0,TRUE
b_0,30400,카일39 - 레벨 26 달성,Level,0,0,26,TRUE,FALSE,GoalsNoti_30400,,0,0,0,FALSE,FALSE,0,TRUE
b_0,30410,카일40 - 풍차마을에서 호량과 대화,NpcTalk,310,0,1,TRUE,TRUE,GoalsNoti_30410,30410,310,600,500600,TRUE,TRUE,0,TRUE
b_0,30420,카일41 - 폐허에서 로사와 대화,NpcTalk,30016,0,1,FALSE,FALSE,GoalsNoti_30420,30420,30016,530,500530,TRUE,TRUE,30421,TRUE
b_0,30421,카일41 - 인던 진입,EventRaidEnter,1004,0,1,FALSE,FALSE,GoalsNoti_30421,,0,60404,0,FALSE,TRUE,30422,TRUE
b_0,30422,카일41 - 아니스와 대화,NpcTalk,6044100,0,1,FALSE,FALSE,GoalsNoti_30422,30422,6044100,60404,0,TRUE,TRUE,30423,TRUE
b_0,30423,카일41 - 인던 클리어,RaidPhaseSuccess,13,0,1,FALSE,FALSE,GoalsNoti_30423,,0,60404,0,FALSE,TRUE,30424,TRUE
