버전,RewardID,Tag,Tag_0,RewardType,Per,Probability,IsRandomAmount,Amount,AmountMax,ItemID,CurrencyID,PowerCubeID,Exp,TargetHeroClass,ItemTier,EquipSlotType,LootLookID,ImmediateEffectStatID,ShowSceneEvent,ShowResult,,,
b_0,100900,영웅퀘 아이템 보상: 검사,수련생 검,Item,,1000000,FALSE,1,0,110900,0,0,0,MagicalSwordman,0,None,0,0,FALSE,FALSE,,,
b_0,101000,영웅퀘 아이템 보상: 주술사,낡은 성물,Item,,1000000,FALSE,1,0,111000,0,0,0,Shaman,0,None,0,0,FALSE,FALSE,,,
b_0,101100,영웅퀘 아이템 보상: 거너,새총,Item,,1000000,FALSE,1,0,111100,0,0,0,Gunner,0,None,0,0,FALSE,FALSE,,,
b_0,101200,영웅퀘 아이템 보상: 사냥꾼,녹슨 총,Item,,1000000,FALSE,1,0,111200,0,0,0,Hunter,0,None,0,0,FALSE,FALSE,,,
b_0,110001,영웅퀘 보상 (Exp) 1,경험치,Exp,,1000000,FALSE,0,0,0,3,0,120,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110002,영웅퀘 보상 (Exp) 2,경험치,Exp,,1000000,FALSE,0,0,0,3,0,120,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110003,영웅퀘 보상 (Exp) 3,경험치,Exp,,1000000,FALSE,0,0,0,3,0,130,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110004,영웅퀘 보상 (Exp) 4,경험치,Exp,,1000000,FALSE,0,0,0,3,0,130,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110005,영웅퀘 보상 (Exp) 5,경험치,Exp,,1000000,FALSE,0,0,0,3,0,140,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110006,영웅퀘 보상 (Exp) 6,경험치,Exp,,1000000,FALSE,0,0,0,3,0,140,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110007,영웅퀘 보상 (Exp) 7,경험치,Exp,,1000000,FALSE,0,0,0,3,0,170,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110008,영웅퀘 보상 (Exp) 8,경험치,Exp,,1000000,FALSE,0,0,0,3,0,170,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110009,영웅퀘 보상 (Exp) 9,경험치,Exp,,1000000,FALSE,0,0,0,3,0,180,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110010,영웅퀘 보상 (Exp) 10,경험치,Exp,,1000000,FALSE,0,0,0,3,0,180,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110011,영웅퀘 보상 (Exp) 11,경험치,Exp,,1000000,FALSE,0,0,0,3,0,190,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110012,영웅퀘 보상 (Exp) 12,경험치,Exp,,1000000,FALSE,0,0,0,3,0,190,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110013,영웅퀘 보상 (Exp) 13,경험치,Exp,,1000000,FALSE,0,0,0,3,0,200,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110014,영웅퀘 보상 (Exp) 14,경험치,Exp,,1000000,FALSE,0,0,0,3,0,200,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110015,영웅퀘 보상 (Exp) 15,경험치,Exp,,1000000,FALSE,0,0,0,3,0,300,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110016,영웅퀘 보상 (Exp) 16,경험치,Exp,,1000000,FALSE,0,0,0,3,0,300,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110017,영웅퀘 보상 (Exp) 17,경험치,Exp,,1000000,FALSE,0,0,0,3,0,500,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110018,영웅퀘 보상 (Exp) 18,경험치,Exp,,1000000,FALSE,0,0,0,3,0,500,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110019,영웅퀘 보상 (Exp) 19,경험치,Exp,,1000000,FALSE,0,0,0,3,0,700,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110020,영웅퀘 보상 (Exp) 20,경험치,Exp,,1000000,FALSE,0,0,0,3,0,700,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110021,영웅퀘 보상 (Exp) 21,경험치,Exp,,1000000,FALSE,0,0,0,3,0,900,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110022,영웅퀘 보상 (Exp) 22,경험치,Exp,,1000000,FALSE,0,0,0,3,0,900,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110023,영웅퀘 보상 (Exp) 23,경험치,Exp,,1000000,FALSE,0,0,0,3,0,1000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110024,영웅퀘 보상 (Exp) 24,경험치,Exp,,1000000,FALSE,0,0,0,3,0,1000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110025,영웅퀘 보상 (Exp) 25,경험치,Exp,,1000000,FALSE,0,0,0,3,0,1200,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110026,영웅퀘 보상 (Exp) 26,경험치,Exp,,1000000,FALSE,0,0,0,3,0,1200,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110027,영웅퀘 보상 (Exp) 27,경험치,Exp,,1000000,FALSE,0,0,0,3,0,1500,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110028,영웅퀘 보상 (Exp) 28,경험치,Exp,,1000000,FALSE,0,0,0,3,0,1500,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110029,영웅퀘 보상 (Exp) 29,경험치,Exp,,1000000,FALSE,0,0,0,3,0,2000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110030,영웅퀘 보상 (Exp) 30,경험치,Exp,,1000000,FALSE,0,0,0,3,0,2000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110031,영웅퀘 보상 (Exp) 31,경험치,Exp,,1000000,FALSE,0,0,0,3,0,2500,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110032,영웅퀘 보상 (Exp) 32,경험치,Exp,,1000000,FALSE,0,0,0,3,0,2500,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110033,영웅퀘 보상 (Exp) 33,경험치,Exp,,1000000,FALSE,0,0,0,3,0,3000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110034,영웅퀘 보상 (Exp) 34,경험치,Exp,,1000000,FALSE,0,0,0,3,0,3000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110035,영웅퀘 보상 (Exp) 35,경험치,Exp,,1000000,FALSE,0,0,0,3,0,3500,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110036,영웅퀘 보상 (Exp) 36,경험치,Exp,,1000000,FALSE,0,0,0,3,0,3500,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110037,영웅퀘 보상 (Exp) 37,경험치,Exp,,1000000,FALSE,0,0,0,3,0,4000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110038,영웅퀘 보상 (Exp) 38,경험치,Exp,,1000000,FALSE,0,0,0,3,0,4000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110039,영웅퀘 보상 (Exp) 39,경험치,Exp,,1000000,FALSE,0,0,0,3,0,5000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110040,영웅퀘 보상 (Exp) 40,경험치,Exp,,1000000,FALSE,0,0,0,3,0,5000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110041,영웅퀘 보상 (Exp) 41,경험치,Exp,,1000000,FALSE,0,0,0,3,0,5000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110042,영웅퀘 보상 (Exp) 42,경험치,Exp,,1000000,FALSE,0,0,0,3,0,5000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110043,영웅퀘 보상 (Exp) 43,경험치,Exp,,1000000,FALSE,0,0,0,3,0,5000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110044,영웅퀘 보상 (Exp) 44,경험치,Exp,,1000000,FALSE,0,0,0,3,0,5000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110045,영웅퀘 보상 (Exp) 45,경험치,Exp,,1000000,FALSE,0,0,0,3,0,5000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110046,영웅퀘 보상 (Exp) 46,경험치,Exp,,1000000,FALSE,0,0,0,3,0,5000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110047,영웅퀘 보상 (Exp) 47,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110048,영웅퀘 보상 (Exp) 48,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110049,영웅퀘 보상 (Exp) 49,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110050,영웅퀘 보상 (Exp) 50,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110051,영웅퀘 보상 (Exp) 51,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110052,영웅퀘 보상 (Exp) 52,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110053,영웅퀘 보상 (Exp) 53,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110054,영웅퀘 보상 (Exp) 54,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110055,영웅퀘 보상 (Exp) 55,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110056,영웅퀘 보상 (Exp) 56,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110057,영웅퀘 보상 (Exp) 57,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110058,영웅퀘 보상 (Exp) 58,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110059,영웅퀘 보상 (Exp) 59,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110060,영웅퀘 보상 (Exp) 60,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110061,영웅퀘 보상 (Exp) 61,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110062,영웅퀘 보상 (Exp) 62,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110063,영웅퀘 보상 (Exp) 63,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110064,영웅퀘 보상 (Exp) 64,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110065,영웅퀘 보상 (Exp) 65,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110066,영웅퀘 보상 (Exp) 66,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110067,영웅퀘 보상 (Exp) 67,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110068,영웅퀘 보상 (Exp) 68,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110069,영웅퀘 보상 (Exp) 69,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110070,영웅퀘 보상 (Exp) 70,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110071,영웅퀘 보상 (Exp) 71,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110072,영웅퀘 보상 (Exp) 72,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110073,영웅퀘 보상 (Exp) 73,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110074,영웅퀘 보상 (Exp) 74,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110075,영웅퀘 보상 (Exp) 75,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110076,영웅퀘 보상 (Exp) 76,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110077,영웅퀘 보상 (Exp) 77,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110078,영웅퀘 보상 (Exp) 78,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110079,영웅퀘 보상 (Exp) 79,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110080,영웅퀘 보상 (Exp) 80,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110081,영웅퀘 보상 (Exp) 81,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110082,영웅퀘 보상 (Exp) 82,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110083,영웅퀘 보상 (Exp) 83,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110084,영웅퀘 보상 (Exp) 84,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110085,영웅퀘 보상 (Exp) 85,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110086,영웅퀘 보상 (Exp) 86,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110087,영웅퀘 보상 (Exp) 87,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110088,영웅퀘 보상 (Exp) 88,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110089,영웅퀘 보상 (Exp) 89,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110090,영웅퀘 보상 (Exp) 90,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110091,영웅퀘 보상 (Exp) 91,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110092,영웅퀘 보상 (Exp) 92,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110093,영웅퀘 보상 (Exp) 93,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110094,영웅퀘 보상 (Exp) 94,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110095,영웅퀘 보상 (Exp) 95,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110096,영웅퀘 보상 (Exp) 96,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110097,영웅퀘 보상 (Exp) 97,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110098,영웅퀘 보상 (Exp) 98,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,110099,영웅퀘 보상 (Exp) 99,경험치,Exp,,1000000,FALSE,0,0,0,3,0,6000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120001,영웅퀘 보상 (골드) 1,경험치,Money,,1000000,FALSE,120,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120002,영웅퀘 보상 (골드) 2,경험치,Money,,1000000,FALSE,120,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120003,영웅퀘 보상 (골드) 3,경험치,Money,,1000000,FALSE,130,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120004,영웅퀘 보상 (골드) 4,경험치,Money,,1000000,FALSE,130,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120005,영웅퀘 보상 (골드) 5,경험치,Money,,1000000,FALSE,140,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120006,영웅퀘 보상 (골드) 6,경험치,Money,,1000000,FALSE,140,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120007,영웅퀘 보상 (골드) 7,경험치,Money,,1000000,FALSE,170,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120008,영웅퀘 보상 (골드) 8,경험치,Money,,1000000,FALSE,170,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120009,영웅퀘 보상 (골드) 9,경험치,Money,,1000000,FALSE,180,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120010,영웅퀘 보상 (골드) 10,경험치,Money,,1000000,FALSE,180,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120011,영웅퀘 보상 (골드) 11,경험치,Money,,1000000,FALSE,190,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120012,영웅퀘 보상 (골드) 12,경험치,Money,,1000000,FALSE,190,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120013,영웅퀘 보상 (골드) 13,경험치,Money,,1000000,FALSE,200,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120014,영웅퀘 보상 (골드) 14,경험치,Money,,1000000,FALSE,200,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120015,영웅퀘 보상 (골드) 15,경험치,Money,,1000000,FALSE,300,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120016,영웅퀘 보상 (골드) 16,경험치,Money,,1000000,FALSE,300,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120017,영웅퀘 보상 (골드) 17,경험치,Money,,1000000,FALSE,500,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120018,영웅퀘 보상 (골드) 18,경험치,Money,,1000000,FALSE,500,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120019,영웅퀘 보상 (골드) 19,경험치,Money,,1000000,FALSE,700,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120020,영웅퀘 보상 (골드) 20,경험치,Money,,1000000,FALSE,700,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120021,영웅퀘 보상 (골드) 21,경험치,Money,,1000000,FALSE,900,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120022,영웅퀘 보상 (골드) 22,경험치,Money,,1000000,FALSE,900,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120023,영웅퀘 보상 (골드) 23,경험치,Money,,1000000,FALSE,1000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120024,영웅퀘 보상 (골드) 24,경험치,Money,,1000000,FALSE,1000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120025,영웅퀘 보상 (골드) 25,경험치,Money,,1000000,FALSE,1200,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120026,영웅퀘 보상 (골드) 26,경험치,Money,,1000000,FALSE,1200,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120027,영웅퀘 보상 (골드) 27,경험치,Money,,1000000,FALSE,1500,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120028,영웅퀘 보상 (골드) 28,경험치,Money,,1000000,FALSE,1500,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120029,영웅퀘 보상 (골드) 29,경험치,Money,,1000000,FALSE,2000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120030,영웅퀘 보상 (골드) 30,경험치,Money,,1000000,FALSE,2000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120031,영웅퀘 보상 (골드) 31,경험치,Money,,1000000,FALSE,2500,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120032,영웅퀘 보상 (골드) 32,경험치,Money,,1000000,FALSE,2500,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120033,영웅퀘 보상 (골드) 33,경험치,Money,,1000000,FALSE,3000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120034,영웅퀘 보상 (골드) 34,경험치,Money,,1000000,FALSE,3000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120035,영웅퀘 보상 (골드) 35,경험치,Money,,1000000,FALSE,3500,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120036,영웅퀘 보상 (골드) 36,경험치,Money,,1000000,FALSE,3500,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120037,영웅퀘 보상 (골드) 37,경험치,Money,,1000000,FALSE,4000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120038,영웅퀘 보상 (골드) 38,경험치,Money,,1000000,FALSE,4000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120039,영웅퀘 보상 (골드) 39,경험치,Money,,1000000,FALSE,5000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120040,영웅퀘 보상 (골드) 40,경험치,Money,,1000000,FALSE,5000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120041,영웅퀘 보상 (골드) 41,경험치,Money,,1000000,FALSE,5000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120042,영웅퀘 보상 (골드) 42,경험치,Money,,1000000,FALSE,5000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120043,영웅퀘 보상 (골드) 43,경험치,Money,,1000000,FALSE,5000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120044,영웅퀘 보상 (골드) 44,경험치,Money,,1000000,FALSE,5000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120045,영웅퀘 보상 (골드) 45,경험치,Money,,1000000,FALSE,5000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120046,영웅퀘 보상 (골드) 46,경험치,Money,,1000000,FALSE,5000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120047,영웅퀘 보상 (골드) 47,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120048,영웅퀘 보상 (골드) 48,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120049,영웅퀘 보상 (골드) 49,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120050,영웅퀘 보상 (골드) 50,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120051,영웅퀘 보상 (골드) 51,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120052,영웅퀘 보상 (골드) 52,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120053,영웅퀘 보상 (골드) 53,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120054,영웅퀘 보상 (골드) 54,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120055,영웅퀘 보상 (골드) 55,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120056,영웅퀘 보상 (골드) 56,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120057,영웅퀘 보상 (골드) 57,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120058,영웅퀘 보상 (골드) 58,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120059,영웅퀘 보상 (골드) 59,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120060,영웅퀘 보상 (골드) 60,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120061,영웅퀘 보상 (골드) 61,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120062,영웅퀘 보상 (골드) 62,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120063,영웅퀘 보상 (골드) 63,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120064,영웅퀘 보상 (골드) 64,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120065,영웅퀘 보상 (골드) 65,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120066,영웅퀘 보상 (골드) 66,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120067,영웅퀘 보상 (골드) 67,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120068,영웅퀘 보상 (골드) 68,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120069,영웅퀘 보상 (골드) 69,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120070,영웅퀘 보상 (골드) 70,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120071,영웅퀘 보상 (골드) 71,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120072,영웅퀘 보상 (골드) 72,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
