속성,TempID,RaidID,Tag,Level,Difficulty,IsExpandKey,ExpandLevel,CommonGimmickIDs,PlayerScalingStatIDs,MonsterScalingStatIDs,SetPlayerScalingLevel,AddMonsterScalingLevel,AddNpcScalingLevel,RecommendPower,AreaID,FirstClearRewardBagID,RewardBagID,WaitForBattle,ResetHealthToEnter,ResetHealthToClear,CommonDeath,RecommendCountName,StarImageCount
b_0,419,8,수정동굴1 39단계,39,Normal,FALSE,40,"1005, 2002",0,0,0,39,0,6433,40518,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,420,8,수정동굴1 40단계,40,Normal,FALSE,45,10005,0,0,0,40,0,6755,40519,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,421,8,수정동굴1 41단계,41,Normal,FALSE,45,"1005, 2002",0,0,0,35,0,7093,40500,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,422,8,수정동굴1 42단계,42,Normal,FALSE,45,1005,0,0,0,35,0,7448,40501,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,423,8,수정동굴1 43단계,43,Normal,FALSE,45,2002,0,0,0,35,0,7821,40502,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,424,8,수정동굴1 44단계,44,Normal,FALSE,45,1005,0,0,0,35,0,8213,40503,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,425,8,수정동굴1 45단계,45,Normal,FALSE,50,"10005, 2002",0,0,0,35,0,8624,40504,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,426,8,수정동굴1 46단계,46,Normal,FALSE,50,1005,0,0,0,35,0,9056,40505,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,427,8,수정동굴1 47단계,47,Normal,FALSE,50,"1005, 2002",0,0,0,35,0,9509,40506,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,428,8,수정동굴1 48단계,48,Normal,FALSE,50,1005,0,0,0,35,0,9985,40507,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,429,8,수정동굴1 49단계,49,Normal,FALSE,50,"1005, 2002",0,0,0,35,0,10485,40508,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,430,8,수정동굴1 50단계,50,Normal,FALSE,55,10006,0,0,0,35,0,11010,40509,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,431,8,수정동굴1 51단계,51,Normal,FALSE,55,"1005, 2002",0,0,0,41,0,11561,40510,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,432,8,수정동굴1 52단계,52,Normal,FALSE,55,0,0,0,0,41,0,12140,40511,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,433,8,수정동굴1 53단계,53,Normal,FALSE,55,"1005, 2002",0,0,0,41,0,12747,40512,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,434,8,수정동굴1 54단계,54,Normal,FALSE,55,0,0,0,0,41,0,13385,40513,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,435,8,수정동굴1 55단계,55,Normal,FALSE,60,"10006, 2002",0,0,0,41,0,14055,40514,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,436,8,수정동굴1 56단계,56,Normal,FALSE,60,1005,0,0,0,41,0,14758,40515,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,437,8,수정동굴1 57단계,57,Normal,FALSE,60,2002,0,0,0,41,0,15496,40516,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,438,8,수정동굴1 58단계,58,Normal,FALSE,60,1005,0,0,0,41,0,16271,40517,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,439,8,수정동굴1 59단계,59,Normal,FALSE,60,"1005, 2003",0,0,0,41,0,17085,40518,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,440,8,수정동굴1 60단계,60,Normal,FALSE,65,10006,0,0,0,41,0,17940,40519,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,441,8,수정동굴1 61단계,61,Hard,FALSE,65,2003,0,0,0,46,0,18837,40500,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,442,8,수정동굴1 62단계,62,Hard,FALSE,65,1005,0,0,0,46,0,19779,40501,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,443,8,수정동굴1 63단계,63,Hard,FALSE,65,"1005, 2003",0,0,0,46,0,20768,40502,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,444,8,수정동굴1 64단계,64,Hard,FALSE,65,0,0,0,0,46,0,21807,40503,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,445,8,수정동굴1 65단계,65,Hard,FALSE,70,"10006, 2003",0,0,0,46,0,22898,40504,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,446,8,수정동굴1 66단계,66,Hard,FALSE,70,1005,0,0,0,46,0,24043,40505,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,447,8,수정동굴1 67단계,67,Hard,FALSE,70,2003,0,0,0,46,0,25246,40506,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,448,8,수정동굴1 68단계,68,Hard,FALSE,70,1005,0,0,0,46,0,26509,40507,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,449,8,수정동굴1 69단계,69,Hard,FALSE,70,2004,0,0,0,46,0,27835,40508,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,450,8,수정동굴1 70단계,70,Hard,FALSE,75,10006,0,0,0,46,0,29227,40509,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,451,8,수정동굴1 71단계,71,Hard,FALSE,75,"1005, 2004",0,0,0,52,0,30689,40510,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,452,8,수정동굴1 72단계,72,Hard,FALSE,75,0,0,0,0,52,0,32224,40511,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,453,8,수정동굴1 73단계,73,Hard,FALSE,75,"1005, 2004",0,0,0,52,0,33836,40512,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,454,8,수정동굴1 74단계,74,Hard,FALSE,75,1005,0,0,0,52,0,35528,40513,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,455,8,수정동굴1 75단계,75,Hard,FALSE,80,"10006, 2004",0,0,0,52,0,37305,40514,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,456,8,수정동굴1 76단계,76,Hard,FALSE,80,1005,0,0,0,52,0,39171,40515,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,457,8,수정동굴1 77단계,77,Hard,FALSE,80,2004,0,0,0,52,0,41130,40516,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,458,8,수정동굴1 78단계,78,Hard,FALSE,80,1005,0,0,0,52,0,43187,40517,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,459,8,수정동굴1 79단계,79,Hard,FALSE,80,"1005, 2004",0,0,0,52,0,45347,40518,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,460,8,수정동굴1 80단계,80,Hard,FALSE,85,10006,0,0,0,52,0,47615,40519,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,461,8,수정동굴1 81단계,81,Legend,FALSE,85,"1005, 2004",0,0,0,57,0,49996,40500,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,462,8,수정동굴1 82단계,82,Legend,FALSE,85,1005,0,0,0,57,0,52496,40501,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,463,8,수정동굴1 83단계,83,Legend,FALSE,85,2005,0,0,0,57,0,55121,40502,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,464,8,수정동굴1 84단계,84,Legend,FALSE,85,1005,0,0,0,57,0,57878,40503,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,465,8,수정동굴1 85단계,85,Legend,FALSE,90,"10006, 2005",0,0,0,57,0,60772,40504,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,466,8,수정동굴1 86단계,86,Legend,FALSE,90,1005,0,0,0,57,0,63811,40505,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,467,8,수정동굴1 87단계,87,Legend,FALSE,90,2005,0,0,0,57,0,67002,40506,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,468,8,수정동굴1 88단계,88,Legend,FALSE,90,1005,0,0,0,57,0,70353,40507,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,469,8,수정동굴1 89단계,89,Legend,FALSE,90,2005,0,0,0,57,0,73871,40508,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,470,8,수정동굴1 90단계,90,Legend,FALSE,95,10006,0,0,0,57,0,77565,40509,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,471,8,수정동굴1 91단계,91,Legend,FALSE,95,"1005, 2005",0,0,0,61,0,81444,40510,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,472,8,수정동굴1 92단계,92,Legend,FALSE,95,1005,0,0,0,61,0,85517,40511,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,473,8,수정동굴1 93단계,93,Legend,FALSE,95,2005,0,0,0,61,0,89793,40512,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,474,8,수정동굴1 94단계,94,Legend,FALSE,95,1005,0,0,0,61,0,94283,40513,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,475,8,수정동굴1 95단계,95,Legend,FALSE,100,"10006, 2005",0,0,0,61,0,98998,40514,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,476,8,수정동굴1 96단계,96,Legend,FALSE,100,0,0,0,0,61,0,103948,40515,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,477,8,수정동굴1 97단계,97,Legend,FALSE,100,"1005, 2005",0,0,0,61,0,109146,40516,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,478,8,수정동굴1 98단계,98,Legend,FALSE,100,10006,0,0,0,61,0,114604,40517,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,479,8,수정동굴1 99단계,99,Legend,FALSE,100,"1005, 2006",0,0,0,61,0,120335,40518,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,480,8,수정동굴1 100단계,100,Legend,FALSE,100,"10006, 1005, 2006",0,0,0,61,0,126352,40519,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,481,9,화산1 1단계,1,Easy,TRUE,5,0,0,0,0,12,0,1000,41400,0,500100,FALSE,TRUE,TRUE,1,RaidRecommendCount_1,1
b_0,482,9,화산1 2단계,2,Easy,FALSE,5,0,0,0,0,12,0,1050,41401,0,500100,FALSE,TRUE,TRUE,1,RaidRecommendCount_1,1
b_0,483,9,화산1 3단계,3,Easy,FALSE,5,10003,0,0,0,13,0,1103,41402,0,500100,FALSE,TRUE,TRUE,1,RaidRecommendCount_1,1
b_0,484,9,화산1 4단계,4,Easy,FALSE,5,0,0,0,0,13,0,1159,41403,0,500100,FALSE,TRUE,TRUE,1,RaidRecommendCount_1,1
b_0,485,9,화산1 5단계,5,Easy,TRUE,10,10003,0,0,0,14,0,1217,41404,0,500100,FALSE,TRUE,TRUE,1,RaidRecommendCount_1,1
b_0,486,9,화산1 6단계,6,Easy,FALSE,10,0,0,0,0,15,0,1278,41405,0,500100,FALSE,TRUE,TRUE,1,RaidRecommendCount_1,1
b_0,487,9,화산1 7단계,7,Easy,FALSE,10,10004,0,0,0,17,0,1342,41406,0,500100,FALSE,TRUE,TRUE,1,RaidRecommendCount_1,1
b_0,488,9,화산1 8단계,8,Easy,FALSE,10,0,0,0,0,18,0,1410,41407,0,500100,FALSE,TRUE,TRUE,1,RaidRecommendCount_1,1
b_0,489,9,화산1 9단계,9,Easy,FALSE,10,10004,0,0,0,20,0,1481,41408,0,500100,FALSE,TRUE,TRUE,1,RaidRecommendCount_1,1
b_0,490,9,화산1 10단계,10,Easy,TRUE,15,10004,0,0,0,21,0,1556,41409,0,500100,FALSE,TRUE,TRUE,1,RaidRecommendCount_1,1
b_0,491,9,화산1 11단계,11,Easy,FALSE,15,10004,0,0,0,22,0,1634,41410,0,500100,FALSE,TRUE,TRUE,1,RaidRecommendCount_1,1
b_0,492,9,화산1 12단계,12,Easy,FALSE,15,1003,0,0,0,22,0,1716,41411,0,500100,FALSE,TRUE,TRUE,1,RaidRecommendCount_1,1
b_0,493,9,화산1 13단계,13,Easy,FALSE,15,10004,0,0,0,23,0,1802,41412,0,500100,FALSE,TRUE,TRUE,1,RaidRecommendCount_1,1
b_0,494,9,화산1 14단계,14,Easy,FALSE,15,1003,0,0,0,24,0,1893,41413,0,500100,FALSE,TRUE,TRUE,1,RaidRecommendCount_1,1
b_0,495,9,화산1 15단계,15,Easy,TRUE,20,"10004, 2001",0,0,0,25,0,1988,41414,0,500100,FALSE,TRUE,TRUE,1,RaidRecommendCount_1,1
b_0,496,9,화산1 16단계,16,Easy,FALSE,20,1004,0,0,0,25,0,2088,41415,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,497,9,화산1 17단계,17,Easy,FALSE,20,"10004, 2001",0,0,0,26,0,2193,41416,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,498,9,화산1 18단계,18,Easy,FALSE,20,1004,0,0,0,27,0,2303,41417,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,499,9,화산1 19단계,19,Easy,FALSE,20,"10004, 2001",0,0,0,27,0,2419,41418,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,500,9,화산1 20단계,20,Easy,FALSE,25,10004,0,0,0,28,0,2540,41419,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,501,9,화산1 21단계,21,Easy,FALSE,25,"10004, 2001",0,0,0,29,0,2667,41400,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,502,9,화산1 22단계,22,Easy,FALSE,25,1004,0,0,0,30,0,2801,41401,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,503,9,화산1 23단계,23,Easy,FALSE,25,"10004, 2001",0,0,0,30,0,2942,41402,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,504,9,화산1 24단계,24,Easy,FALSE,25,1004,0,0,0,31,0,3090,41403,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,505,9,화산1 25단계,25,Easy,FALSE,30,"10005, 2002",0,0,0,32,0,3245,41404,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,506,9,화산1 26단계,26,Easy,FALSE,30,1004,0,0,0,33,0,3408,41405,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,507,9,화산1 27단계,27,Easy,FALSE,30,"10005, 2002",0,0,0,34,0,3579,41406,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,508,9,화산1 28단계,28,Easy,FALSE,30,1004,0,0,0,34,0,3758,41407,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,509,9,화산1 29단계,29,Easy,FALSE,30,"10005, 2002",0,0,0,35,0,3946,41408,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,510,9,화산1 30단계,30,Easy,FALSE,35,10005,0,0,0,36,0,4144,41409,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,511,9,화산1 31단계,31,Normal,FALSE,35,"10005, 2002",0,0,0,37,0,4352,41410,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,512,9,화산1 32단계,32,Normal,FALSE,35,1004,0,0,0,37,0,4570,41411,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,513,9,화산1 33단계,33,Normal,FALSE,35,"10005, 2002",0,0,0,38,0,4799,41412,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,514,9,화산1 34단계,34,Normal,FALSE,35,1004,0,0,0,38,0,5039,41413,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,515,9,화산1 35단계,35,Normal,FALSE,40,"10005, 2002",0,0,0,39,0,5291,41414,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,516,9,화산1 36단계,36,Normal,FALSE,40,1004,0,0,0,40,0,5556,41415,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,517,9,화산1 37단계,37,Normal,FALSE,40,"1005, 2002",0,0,0,40,0,5834,41416,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,518,9,화산1 38단계,38,Normal,FALSE,40,1005,0,0,0,41,0,6126,41417,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,519,9,화산1 39단계,39,Normal,FALSE,40,"1005, 2002",0,0,0,41,0,6433,41418,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,520,9,화산1 40단계,40,Normal,FALSE,45,10005,0,0,0,42,0,6755,41419,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,521,9,화산1 41단계,41,Normal,FALSE,45,"1005, 2002",0,0,0,35,0,7093,41400,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,522,9,화산1 42단계,42,Normal,FALSE,45,1005,0,0,0,35,0,7448,41401,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,523,9,화산1 43단계,43,Normal,FALSE,45,2002,0,0,0,35,0,7821,41402,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,524,9,화산1 44단계,44,Normal,FALSE,45,1005,0,0,0,35,0,8213,41403,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,525,9,화산1 45단계,45,Normal,FALSE,50,"10005, 2002",0,0,0,35,0,8624,41404,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,526,9,화산1 46단계,46,Normal,FALSE,50,1005,0,0,0,35,0,9056,41405,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,527,9,화산1 47단계,47,Normal,FALSE,50,"1005, 2002",0,0,0,35,0,9509,41406,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,528,9,화산1 48단계,48,Normal,FALSE,50,1005,0,0,0,35,0,9985,41407,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,529,9,화산1 49단계,49,Normal,FALSE,50,"1005, 2002",0,0,0,35,0,10485,41408,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,530,9,화산1 50단계,50,Normal,FALSE,55,10006,0,0,0,35,0,11010,41409,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,531,9,화산1 51단계,51,Normal,FALSE,55,"1005, 2002",0,0,0,41,0,11561,41410,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,532,9,화산1 52단계,52,Normal,FALSE,55,0,0,0,0,41,0,12140,41411,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,533,9,화산1 53단계,53,Normal,FALSE,55,"1005, 2002",0,0,0,41,0,12747,41412,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,534,9,화산1 54단계,54,Normal,FALSE,55,0,0,0,0,41,0,13385,41413,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,535,9,화산1 55단계,55,Normal,FALSE,60,"10006, 2002",0,0,0,41,0,14055,41414,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,536,9,화산1 56단계,56,Normal,FALSE,60,1005,0,0,0,41,0,14758,41415,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,537,9,화산1 57단계,57,Normal,FALSE,60,2002,0,0,0,41,0,15496,41416,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,538,9,화산1 58단계,58,Normal,FALSE,60,1005,0,0,0,41,0,16271,41417,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,539,9,화산1 59단계,59,Normal,FALSE,60,"1005, 2003",0,0,0,41,0,17085,41418,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,540,9,화산1 60단계,60,Normal,FALSE,65,10006,0,0,0,41,0,17940,41419,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,541,9,화산1 61단계,61,Hard,FALSE,65,2003,0,0,0,46,0,18837,41400,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,542,9,화산1 62단계,62,Hard,FALSE,65,1005,0,0,0,46,0,19779,41401,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,543,9,화산1 63단계,63,Hard,FALSE,65,"1005, 2003",0,0,0,46,0,20768,41402,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,544,9,화산1 64단계,64,Hard,FALSE,65,0,0,0,0,46,0,21807,41403,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,545,9,화산1 65단계,65,Hard,FALSE,70,"10006, 2003",0,0,0,46,0,22898,41404,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,546,9,화산1 66단계,66,Hard,FALSE,70,1005,0,0,0,46,0,24043,41405,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,547,9,화산1 67단계,67,Hard,FALSE,70,2003,0,0,0,46,0,25246,41406,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,548,9,화산1 68단계,68,Hard,FALSE,70,1005,0,0,0,46,0,26509,41407,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,549,9,화산1 69단계,69,Hard,FALSE,70,2004,0,0,0,46,0,27835,41408,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,550,9,화산1 70단계,70,Hard,FALSE,75,10006,0,0,0,46,0,29227,41409,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,551,9,화산1 71단계,71,Hard,FALSE,75,"1005, 2004",0,0,0,52,0,30689,41410,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,552,9,화산1 72단계,72,Hard,FALSE,75,0,0,0,0,52,0,32224,41411,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,553,9,화산1 73단계,73,Hard,FALSE,75,"1005, 2004",0,0,0,52,0,33836,41412,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,554,9,화산1 74단계,74,Hard,FALSE,75,1005,0,0,0,52,0,35528,41413,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,555,9,화산1 75단계,75,Hard,FALSE,80,"10006, 2004",0,0,0,52,0,37305,41414,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,556,9,화산1 76단계,76,Hard,FALSE,80,1005,0,0,0,52,0,39171,41415,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,557,9,화산1 77단계,77,Hard,FALSE,80,2004,0,0,0,52,0,41130,41416,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,558,9,화산1 78단계,78,Hard,FALSE,80,1005,0,0,0,52,0,43187,41417,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,559,9,화산1 79단계,79,Hard,FALSE,80,"1005, 2004",0,0,0,52,0,45347,41418,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,560,9,화산1 80단계,80,Hard,FALSE,85,10006,0,0,0,52,0,47615,41419,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,561,9,화산1 81단계,81,Legend,FALSE,85,"1005, 2004",0,0,0,57,0,49996,41400,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,562,9,화산1 82단계,82,Legend,FALSE,85,1005,0,0,0,57,0,52496,41401,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,563,9,화산1 83단계,83,Legend,FALSE,85,2005,0,0,0,57,0,55121,41402,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,564,9,화산1 84단계,84,Legend,FALSE,85,1005,0,0,0,57,0,57878,41403,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,565,9,화산1 85단계,85,Legend,FALSE,90,"10006, 2005",0,0,0,57,0,60772,41404,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,566,9,화산1 86단계,86,Legend,FALSE,90,1005,0,0,0,57,0,63811,41405,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,567,9,화산1 87단계,87,Legend,FALSE,90,2005,0,0,0,57,0,67002,41406,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,568,9,화산1 88단계,88,Legend,FALSE,90,1005,0,0,0,57,0,70353,41407,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,569,9,화산1 89단계,89,Legend,FALSE,90,2005,0,0,0,57,0,73871,41408,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,570,9,화산1 90단계,90,Legend,FALSE,95,10006,0,0,0,57,0,77565,41409,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,571,9,화산1 91단계,91,Legend,FALSE,95,"1005, 2005",0,0,0,61,0,81444,41410,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,572,9,화산1 92단계,92,Legend,FALSE,95,1005,0,0,0,61,0,85517,41411,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,573,9,화산1 93단계,93,Legend,FALSE,95,2005,0,0,0,61,0,89793,41412,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,574,9,화산1 94단계,94,Legend,FALSE,95,1005,0,0,0,61,0,94283,41413,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,575,9,화산1 95단계,95,Legend,FALSE,100,"10006, 2005",0,0,0,61,0,98998,41414,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,576,9,화산1 96단계,96,Legend,FALSE,100,0,0,0,0,61,0,103948,41415,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
b_0,577,9,화산1 97단계,97,Legend,FALSE,100,"1005, 2005",0,0,0,61,0,109146,41416,0,500100,FALSE,TRUE,TRUE,2,RaidRecommendCount_1,1
